event	bunchCrossing	pdgid	mass	charge	pt	eta	phi	mothers	daughters
2929	-1	1009213	1801.05	-1.0	799.149	0.0619544	1.03012	1009002,21	
2929	-1	1009113	1801.05	0.0	789.899	0.13896	-2.0645	1009002,21,21	
2930	-1	1009213	1801.05	-1.0	927.292	1.52496	2.87942	-1009002,21	
2930	-1	1092214	1801.38	1.0	1100.01	-0.170506	-0.348413	1009002,21,21	
2931	-1	1092214	1801.38	-1.0	585.521	1.76646	2.94922	-1009002,21,21,21	
2931	-1	1092114	1801.38	0.0	605.083	-0.540314	-0.144927	1009002,21,21,21	
2932	-1	1009213	1801.05	1.0	1400.77	0.888449	-1.35597	-1009002,21,21	
2932	-1	1093214	1801.55	0.0	1393.33	1.33793	1.78192	1009002,21,21,21	
2933	-1	1000993	1801.1	0.0	1070.44	-0.280135	2.3054	1009002,21,21	
2933	-1	1092114	1801.38	0.0	1228.31	-0.810424	-0.816431	-1009002,21	
2935	-1	1009213	1801.05	-1.0	1229.37	-1.37783	-3.11866	-1009002,21	
2935	-1	1092224	1801.38	2.0	1236.02	-1.06689	0.0265477	1009002,21,21,21	
2936	-1	1009213	1801.05	-1.0	909.705	-1.70836	-2.43101	-1009002,21,21	
2936	-1	1009213	1801.05	1.0	901.33	0.0929377	0.703279	1009002,21,21	
2938	-1	1009223	1801.05	0.0	1031.51	-1.63994	-0.386356	-1009002,21,21	
2938	-1	1000993	1801.1	0.0	1058.86	0.670332	2.76684	1009002,21	
2940	-1	1009223	1801.05	0.0	166.524	3.20872	1.80996	-1009002,21,21	
2940	-1	1000993	1801.1	0.0	324.416	2.52929	0.726681	1009002,21	
2942	-1	1009223	1801.05	0.0	889.213	0.697369	3.00419	-1009002,21,21	
2942	-1	1000993	1801.1	0.0	882.011	1.30813	-0.11111	1009002,-1	
2943	-1	1009323	1801.22	-1.0	744.891	-0.5559	2.60114	-1009002,21	
2943	-1	1009223	1801.05	0.0	768.561	-0.746622	-0.509804	1009002,21,21,21	
2944	-1	1009213	1801.05	1.0	924.948	0.10392	2.06381	-1009002,21	
2944	-1	1000993	1801.1	0.0	913.949	0.889994	-1.0441	1009002,21	
2947	-1	1093214	1801.55	0.0	209.548	-1.00437	-1.83418	1009002,21	
2947	-1	1009113	1801.05	0.0	230.005	-1.64259	1.14178	-1009002,21	
2950	-1	1009323	1801.22	-1.0	546.015	1.8223	-1.09906	-1009002,21	
2950	-1	1009323	1801.22	1.0	706.814	-0.185985	1.67201	1009002,21	
2951	-1	1009213	1801.05	-1.0	1278.02	1.37996	1.82204	-1009002,21	
2951	-1	1009313	1801.22	0.0	1231.4	1.06277	-1.24374	1009002,21,21	
2952	-1	1009213	1801.05	1.0	691.587	-1.69928	-1.79067	-1009002,21	
2952	-1	1009313	1801.22	0.0	692.484	-0.684745	1.46362	1009002,21	
2953	-1	1009213	1801.05	1.0	543.25	1.64962	-1.41808	1009002,21,21	
2953	-1	1009213	1801.05	-1.0	599.044	-0.495683	1.70016	1009002,-3	
2954	-1	1000993	1801.1	0.0	601.399	0.222469	-1.6329	-1009002,21,1	
2954	-1	1009223	1801.05	0.0	592.365	1.0961	1.49045	1009002,21,21	
2956	-1	1009113	1801.05	0.0	375.075	-0.0254088	1.92942	-1009002,21	
2956	-1	1009213	1801.05	-1.0	389.204	1.60909	-1.09065	1009002,21,21	
2957	-1	1009223	1801.08	0.0	437.046	-1.88687	-1.76859	-1009002,2	
2957	-1	1000993	1801.1	0.0	438.228	-0.894458	1.35357	-1009002,21,21	
2958	-1	1093214	1801.55	0.0	1129.91	0.137571	-1.8432	-1009002,21,21,21,21	
2958	-1	1009313	1801.22	0.0	1300.95	-0.565628	0.835395	-1009002,21	
2959	-1	1009213	1801.05	1.0	353.94	-1.30998	-1.92261	-1009002,21,1	
2959	-1	1009113	1801.05	0.0	309.458	-1.86377	1.81448	1009002,21,21	
2961	-1	1009213	1801.05	-1.0	895.879	0.125452	-1.20168	-1009002,21	
2961	-1	1009223	1801.05	0.0	915.519	-1.28135	1.95342	1009002,21,21	
2962	-1	1009223	1801.05	0.0	240.936	-1.71264	0.325854	-1009002,21,21	
2962	-1	1092214	1801.38	1.0	111.416	2.60237	-2.4593	1009002,21,21	
2963	-1	1009213	1801.05	-1.0	256.285	1.81061	-0.646941	1009002,21,21	
2963	-1	1000993	1801.1	0.0	218.213	-1.37721	2.2939	1009002,21,21	
2964	-1	1009113	1801.05	0.0	826.215	1.32156	2.73574	-1009002,21,21,21,21,21,21,21,21	
2964	-1	1009113	1801.05	0.0	811.181	-0.681517	-0.356855	1009002,21,21	
2965	-1	1009113	1801.05	0.0	1050.62	0.874631	-0.164689	-1009002,21	
2965	-1	1009113	1801.05	0.0	1255.78	-0.44263	3.09603	1009002,21	
2966	-1	1009213	1801.05	-1.0	1046.89	-0.97272	0.884486	-1009002,21	
2966	-1	1009223	1801.05	0.0	1510.45	0.191856	-1.66438	1009002,21,21	
2968	-1	1009213	1801.05	-1.0	1762.94	-0.217228	-1.9894	-1009002,2	
2968	-1	1009223	1801.05	0.0	1807.35	-0.607073	1.1584	1009002,-1	
2970	-1	1092224	1801.38	-2.0	1578.26	-0.12624	-2.66903	1009002,21	
2970	-1	1009213	1801.05	-1.0	1006.29	1.45964	0.713602	-1009002,21	
2972	-1	1000993	1801.1	0.0	968.296	-1.5747	-1.36124	-1009002,21,21	
2972	-1	1009213	1801.05	-1.0	911.474	-0.899551	1.97462	1009002,21,21	
2974	-1	1009223	1801.05	0.0	887.706	-0.954787	-0.823138	-1009002,21	
2974	-1	1009313	1801.22	0.0	928.643	0.473293	2.44772	-1009002,21,21	
2975	-1	1009213	1801.05	-1.0	1265.02	-0.0780265	-0.808936	-1009002,21,21	
2975	-1	1009223	1801.05	0.0	1498.2	-0.664515	2.39447	1009002,21,-2	
2979	-1	1009213	1801.05	-1.0	477.614	0.98209	1.916	1009002,21	
2979	-1	1009213	1801.05	1.0	487.759	-0.909527	-1.23085	-1009002,1	
2982	-1	1009113	1801.05	0.0	1881.65	-0.15402	-0.267143	-1009002,21	
2982	-1	1009213	1801.05	-1.0	1983.06	0.194847	2.80562	1009002,21,21	
2987	-1	1009213	1801.05	-1.0	851.375	0.421643	1.52893	1009002,21,21	
2987	-1	1009323	1801.22	1.0	846.343	-0.221963	-1.61023	-1009002,21,21	
2988	-1	1000993	1801.1	0.0	414.021	2.75112	0.779363	1009002,21,21	
2988	-1	1009223	1801.05	0.0	402.273	-0.96934	-2.29742	1009002,21,21	
2989	-1	1009323	1801.22	1.0	821.554	-1.29271	1.77462	-1009002,21,21	
2989	-1	1000993	1801.1	0.0	874.749	-1.65326	-1.37775	1009002,21,21,-2	
2990	-1	1009213	1801.05	1.0	931.891	1.02116	-1.58515	-1009002,21	
2990	-1	1000993	1801.1	0.0	887.349	-0.384746	1.38877	1009002,21,-1	
2992	-1	1009213	1801.05	-1.0	703.38	-0.913771	-1.27335	-1009002,21,21,21	
2992	-1	1092214	1801.38	1.0	377.271	0.838979	-2.89169	1009002,21	
2993	-1	1009113	1801.05	0.0	2066.08	-0.458466	2.56066	-1009002,21	
2993	-1	1009113	1801.05	0.0	1914.66	0.375038	-0.64385	1009002,21	
2994	-1	1009213	1801.05	1.0	1075.19	-0.213297	1.01105	-1009002,21	
2994	-1	1009323	1801.22	1.0	1267.95	-1.1157	-2.01109	1009002,21,21,21,21	
2995	-1	1009213	1801.05	-1.0	606.485	-1.61887	0.843324	-1009002,21,21,21	
2995	-1	1009213	1801.05	1.0	601.936	-1.49073	-2.2736	1009002,21	
2996	-1	1009213	1801.05	1.0	835.494	-1.44695	-2.07608	1009002,21	
2996	-1	1009323	1801.22	-1.0	834.258	-1.42297	1.29538	1009002,21,21	
2997	-1	1009333	1801.4	0.0	336.896	1.83064	2.17926	-1009002,2	
2997	-1	1009323	1801.22	-1.0	337.378	-0.94974	-0.893622	1009002,21,21	
2999	-1	1009313	1801.22	0.0	596.3	-1.26391	-2.20021	-1009002,21,21	
2999	-1	1009313	1801.22	0.0	576.703	1.34855	0.947385	1009002,-5	
3003	-1	1009223	1801.05	0.0	428.178	0.95427	1.12959	-1009002,21,21	
3003	-1	1092214	1801.38	1.0	433.654	0.806368	-2.05901	1009002,21	
3004	-1	1009113	1801.05	0.0	1121.8	0.365005	-0.953196	-1009002,21,21	
3004	-1	1009313	1801.22	0.0	1085.04	0.873849	2.181	1009002,21,21	
3006	-1	1009213	1801.05	1.0	457.37	1.96705	2.90385	-1009002,2	
3006	-1	1009313	1801.22	0.0	483.118	-0.148331	-0.324737	1009002,21,21	
3008	-1	1009213	1801.05	-1.0	1062.99	1.437	-0.7298	-1009002,2	
3008	-1	1009213	1801.05	1.0	944.233	1.25034	2.17754	1009002,-1	
3009	-1	1009113	1801.05	0.0	720.628	-0.883122	1.09325	1009002,-2	
3009	-1	1009113	1801.05	0.0	728.338	0.852841	-2.04755	-1009002,21,21,21	
3010	-1	1009313	1801.22	0.0	252.66	-2.12771	2.42748	-1009002,21	
3010	-1	1009323	1801.22	-1.0	242.117	-2.31772	-0.778799	1009002,21	
3011	-1	1009313	1801.22	0.0	1687.4	-0.470411	2.40222	-1009002,21,21	
3011	-1	1009213	1801.05	-1.0	1748.46	0.502335	-0.688979	1009002,21,21	
3013	-1	1000993	1801.1	0.0	658.062	-0.940889	2.5811	-1009002,21	
3013	-1	1009213	1801.05	-1.0	801.746	-0.823288	-0.131925	1009002,21,21	
3016	-1	1009223	1801.05	0.0	490.217	1.47546	2.65884	1009002,21	
3016	-1	1009313	1801.22	0.0	693.229	-1.23254	0.138066	-1009002,21	
3018	-1	1000993	1801.1	0.0	169.243	3.25465	-2.00957	-1009002,21,21	
3018	-1	1009323	1801.22	-1.0	235.257	-0.976946	0.976632	1009002,21,21	
3024	-1	1000993	1801.1	0.0	759.785	-0.0347959	-1.18833	-1009002,21,21	
3024	-1	1009213	1801.05	1.0	809.468	-1.23273	1.98224	1009002,21	
3026	-1	1009113	1801.05	0.0	827.79	0.216295	-0.489521	-1009002,21	
3026	-1	1009213	1801.05	-1.0	847.758	-1.18156	2.59862	1009002,-1	
3027	-1	1009213	1801.05	1.0	1198.49	0.96674	-2.22882	-1009002,21	
3027	-1	1092114	1801.38	0.0	1129.52	1.04234	0.88396	1009002,21,21	
3028	-1	1009113	1801.05	0.0	433.255	-0.154993	-2.73647	-1009002,21,21,21	
3028	-1	1009113	1801.05	0.0	537.04	-1.40568	0.336764	-1009002,21,21	
3029	-1	1009213	1801.05	-1.0	160.478	1.73105	-1.99813	-1009002,21,21	
3029	-1	1009213	1801.05	1.0	428.507	-0.197239	1.05023	1009002,21	
3030	-1	1009113	1801.05	0.0	1831.33	0.930883	0.284801	1009002,21,21	
3030	-1	1009313	1801.22	0.0	1809.95	-0.246434	-2.83992	1009002,21,21	
3031	-1	1009213	1801.05	1.0	118.025	4.03376	-2.93125	-1009002,21,21	
3031	-1	1009213	1801.05	-1.0	113.68	-1.74538	0.180232	1009002,21	
3032	-1	1009223	1801.05	0.0	1979.86	0.330833	0.952273	1009002,21,21	
3032	-1	1009213	1801.05	-1.0	2059.27	0.903881	-2.26983	-1009002,21	
3033	-1	1092114	1801.38	0.0	682.485	-1.64036	-0.133197	1009002,21,21,21	
3033	-1	1009313	1801.22	0.0	703.487	1.45005	3.02388	-1009002,21	
3034	-1	1009223	1801.05	0.0	466.722	-0.457011	2.10236	-1009002,21	
3034	-1	1000993	1801.1	0.0	469.799	-0.624673	-1.04404	1009002,21	
3035	-1	1009213	1801.05	-1.0	820.321	1.53372	0.539442	-1009002,21,21	
3035	-1	1009213	1801.05	1.0	802.575	0.940248	-2.56985	1009002,21,21,21	
3038	-1	1009213	1801.05	1.0	557.289	-1.05077	-1.85923	-1009002,21	
3038	-1	1009113	1801.05	0.0	374.029	-2.66779	1.29336	1009002,21,21	
3040	-1	1009313	1801.22	0.0	637.414	-2.24453	-0.527882	-1009002,2	
3040	-1	1009323	1801.22	-1.0	622.881	-1.04472	2.63709	1009002,21,2103	
3042	-1	1009113	1801.05	0.0	1300.36	-0.0542481	-1.07957	1009002,21	
3042	-1	1093224	1801.55	-1.0	1206.02	-0.39831	1.77047	1009002,21	
3043	-1	1009213	1801.05	1.0	493.199	1.92858	-0.577016	1009002,21	
3043	-1	1009223	1801.05	0.0	613.533	0.55574	2.62166	-1009002,1	
3044	-1	1009213	1801.05	-1.0	968.543	1.43327	-0.613783	-1009002,21	
3044	-1	1009213	1801.05	1.0	767.622	1.00804	2.6391	1009002,21	
3045	-1	1092114	1801.38	0.0	688.916	1.33958	2.85961	1009002,21,21	
3045	-1	1009213	1801.05	-1.0	625.486	0.193629	-0.415002	-1009002,21,21	
3046	-1	1009313	1801.22	0.0	546.042	-0.675373	1.34328	1009002,21,21	
3046	-1	1009113	1801.05	0.0	625.642	1.9307	-1.78783	-1009002,21	
3050	-1	1009223	1801.05	0.0	504.781	-2.0003	-0.179191	1009002,21	
3050	-1	1009213	1801.05	-1.0	66.0995	2.83163	-1.27205	-1009002,21	
3054	-1	1009213	1801.05	-1.0	293.075	0.187406	2.65187	-1009002,21	
3054	-1	1009223	1801.05	0.0	285.272	-0.931927	-0.551601	1009002,21	
3055	-1	1009213	1801.05	-1.0	269.031	2.03971	0.436166	-1009002,21	
3055	-1	1009213	1801.05	-1.0	363.786	-1.7657	-2.48446	1009002,21	
3056	-1	1009223	1801.05	0.0	1445.01	-1.16633	1.33308	-1009002,21,21	
3056	-1	1009223	1801.05	0.0	1452.88	0.549793	-1.77297	1009002,-2	
3057	-1	1092214	1801.38	-1.0	1156.6	0.253867	-2.80004	-1009002,21	
3057	-1	1009113	1801.05	0.0	1218.88	1.38873	-0.449986	1009002,21,21,21	
3059	-1	1009113	1801.05	0.0	366.01	-0.0925791	0.652032	-1009002,21	
3059	-1	1009113	1801.05	0.0	400.727	1.88462	-2.52769	1009002,21,21	
3061	-1	1009213	1801.05	-1.0	860.093	1.1887	2.03604	-1009002,21	
3061	-1	1009223	1801.05	0.0	864.19	-0.156173	-1.06458	1009002,-3	
3062	-1	1009213	1801.05	1.0	1007.04	-0.347258	0.636668	-1009002,21	
3062	-1	1009213	1801.05	1.0	1019.38	-1.22601	-2.50308	1009002,21,21	
3064	-1	1009213	1801.05	1.0	536.441	1.33663	2.41526	-1009002,21,21	
3064	-1	1009113	1801.05	0.0	505.431	0.318875	-0.78359	1009002,21,21	
3065	-1	1091114	1801.38	-1.0	1150.13	0.598527	-0.46398	1009002,21,21,21	
3065	-1	1009223	1801.05	0.0	1178.35	-0.099701	2.60583	-1009002,21,21,21	
3067	-1	1009223	1801.05	0.0	299.414	-1.13731	-2.6212	-1009002,21,21	
3067	-1	1009223	1801.05	0.0	276.788	1.30419	0.353465	1009002,21	
3068	-1	1009213	1801.05	-1.0	793.435	-0.126565	0.499833	-1009002,21,21	
3068	-1	1009113	1801.05	0.0	1027.59	-0.542099	-2.83195	1009002,21,21	
3069	-1	1009213	1801.05	-1.0	1136.54	-0.90324	1.01463	1009002,21,21	
3069	-1	1009213	1801.05	1.0	1134.24	0.092018	-2.12833	-1009002,21	
3070	-1	1009213	1801.05	1.0	604.243	1.34452	2.19842	1009002,21	
3070	-1	1009223	1801.05	0.0	606.352	-1.35297	-1.01091	-1009002,21	
3071	-1	1009223	1801.05	0.0	982.233	-0.641369	0.857756	-1009002,21,21,21	
3071	-1	1000993	1801.1	0.0	968.915	-1.2256	-2.2502	1009002,21,21,21	
3072	-1	1092114	1801.38	0.0	144.408	0.401543	1.02723	-1009002,21	
3072	-1	1092224	1801.38	2.0	136.482	-1.31017	-2.14961	-1009002,21	
3074	-1	1009213	1801.05	-1.0	585.763	1.53609	1.85017	1009002,21	
3074	-1	1000993	1801.1	0.0	1431.14	0.247414	-1.50989	-1009002,21	
3077	-1	1009223	1801.05	0.0	559.79	-1.41051	0.570859	1009002,21	
3077	-1	1093214	1801.55	0.0	566.641	-1.39219	-2.52521	-1009002,21	
3078	-1	1092114	1801.38	0.0	351.186	0.535578	-0.0464398	1009002,21	
3078	-1	1000993	1801.1	0.0	452.317	1.97424	2.91027	-1009002,21	
3082	-1	1009213	1801.05	1.0	266.889	-1.29487	-2.18557	-1009002,21	
3082	-1	1009113	1801.05	0.0	444.404	1.29769	1.25646	1009002,21	
3085	-1	1009213	1801.05	1.0	1129.67	-0.890621	-0.487515	-1009002,21,21	
3085	-1	1009113	1801.05	0.0	1120.07	0.312082	2.65529	1009002,21,21	
3086	-1	1009223	1801.05	0.0	1485.39	0.97033	1.38133	1009002,21,21	
3086	-1	1009313	1801.22	0.0	1451.24	-0.266393	-1.73735	-1009002,21	
3087	-1	1009223	1801.05	0.0	1562.46	0.633978	1.76563	-1009002,21	
3087	-1	1009223	1801.05	0.0	1885.86	-0.278411	-1.66568	1009002,21,21,21,21	
3088	-1	1000993	1801.1	0.0	225.862	-1.5327	1.96027	-1009002,21	
3088	-1	1009213	1801.05	-1.0	59.9134	1.12358	-2.73174	1009002,21	
3089	-1	1000993	1801.1	0.0	880.644	0.792011	-0.372176	-1009002,21,21	
3089	-1	1000993	1801.1	0.0	865.064	-0.456494	2.75337	-1009002,21,21	
3091	-1	1009223	1801.05	0.0	455.42	0.174634	1.51262	-1009002,1	
3091	-1	1009213	1801.05	1.0	353.34	1.24992	-1.76927	1009002,21,-1	
3092	-1	1009223	1801.05	0.0	241.975	-2.29643	1.16013	-1009002,21,21	
3092	-1	1009213	1801.05	1.0	312.008	0.800756	-1.88369	1009002,21,21	
3093	-1	1092214	1801.38	1.0	607.017	1.76275	-0.529987	-1009002,21,21	
3093	-1	1092214	1801.38	-1.0	400.892	-2.15106	2.51926	1009002,-3	
3094	-1	1009113	1801.05	0.0	558.395	1.80389	1.47688	1009002,21	
3094	-1	1009223	1801.05	0.0	539.179	-0.782545	-1.70702	-1009002,21,21,21	
3095	-1	1009213	1801.05	-1.0	730.071	-1.09131	0.609637	-1009002,21	
3095	-1	1009323	1801.22	1.0	708.274	-0.967282	-2.47575	1009002,21	
3098	-1	1009213	1801.05	-1.0	865.313	-1.05289	-3.02069	-1009002,21	
3098	-1	1009213	1801.05	1.0	694.32	-1.49357	0.189966	-1009002,1	
3100	-1	1009213	1801.05	1.0	1150.52	-0.730265	-0.18045	-1009002,21,21	
3100	-1	1009113	1801.05	0.0	675.401	-1.2575	3.06844	1009002,21,-3	
3101	-1	1009113	1801.05	0.0	1640.18	-0.733367	0.150432	-1009002,21	
3101	-1	1009223	1801.05	0.0	1620.48	-0.655236	-3.03789	1009002,21,21	
3102	-1	1009223	1801.05	0.0	476.446	2.69709	-2.23393	1009002,21,21	
3102	-1	1092214	1801.38	1.0	624.705	0.885432	0.831477	-1009002,21,21	
3103	-1	1009213	1801.05	1.0	849.94	-0.0330308	2.51736	-1009002,21	
3103	-1	1009313	1801.22	0.0	880.868	0.123129	-0.637935	1009002,21,21	
3107	-1	1009213	1801.05	1.0	723.149	-0.381267	1.9274	1009002,21,21	
3107	-1	1009213	1801.05	1.0	1103.19	-0.23191	-1.03919	1009002,21	
3109	-1	1009213	1801.05	-1.0	95.8214	3.17398	-0.889486	1009002,21,21,21	
3109	-1	1009213	1801.05	-1.0	112.324	-1.12972	2.2962	-1009002,21,21	
3111	-1	1009213	1801.05	1.0	241.924	1.68273	-0.366973	-1009002,21,21	
3111	-1	1009323	1801.22	1.0	241.062	2.1996	2.77701	1009002,21,21	
3112	-1	1009313	1801.22	0.0	760.793	-0.619814	-2.11887	-1009002,21,21	
3112	-1	1000993	1801.1	0.0	732.963	-0.985713	1.05789	1009002,-2	
3115	-1	1009113	1801.05	0.0	710.735	0.204264	2.29924	-1009002,21,21	
3115	-1	1009213	1801.05	-1.0	699.78	-1.51136	-0.895672	1009002,21,21	
3118	-1	1009113	1801.05	0.0	741.855	-0.12344	3.09132	-1009002,21,21	
3118	-1	1009113	1801.05	0.0	928.35	0.654052	0.035241	1009002,21,21	
3119	-1	1000993	1801.1	0.0	1042.45	0.11746	-0.331375	1009002,21	
3119	-1	1009223	1801.05	0.0	981.072	-1.36496	2.74332	1009002,21,21	
3120	-1	1009223	1801.05	0.0	1632.32	0.858054	-1.35903	-1009002,21	
3120	-1	1009323	1801.22	1.0	1683.87	-0.81699	1.7333	1009002,21,21,21,21	
3122	-1	1009113	1801.05	0.0	734.1	0.0701798	-1.50907	1009002,21	
3122	-1	1009223	1801.05	0.0	651.589	0.160481	1.50944	-1009002,21,21	
3123	-1	1009213	1801.05	1.0	960.741	0.173706	-0.00805366	1009002,21,21	
3123	-1	1009213	1801.05	-1.0	990.353	-1.18037	3.09573	-1009002,21	
3124	-1	1009213	1801.05	1.0	709.174	0.647916	1.71109	1009002,21	
3124	-1	1009323	1801.22	-1.0	712.83	0.876987	-1.42778	-1009002,21,21	
3127	-1	1009113	1801.05	0.0	1143.88	-1.59306	2.37322	-1009002,21,21	
3127	-1	1009213	1801.05	1.0	1132.13	-0.537509	-0.73528	1009002,-1	
3129	-1	1009113	1801.05	0.0	700.116	0.952249	0.90185	1009002,21,21	
3129	-1	1009213	1801.05	1.0	644.528	0.698312	-2.26707	1009002,21	
3132	-1	1009213	1801.05	-1.0	1435.06	-0.093221	0.293898	-1009002,21	
3132	-1	1009223	1801.05	0.0	1414.23	-0.924998	-2.8779	1009002,21,21	
3133	-1	1009313	1801.22	0.0	389.213	-0.359542	-0.0839458	-1009002,21	
3133	-1	1091114	1801.38	-1.0	425.728	2.00233	2.54949	-1009002,21	
3134	-1	1009223	1801.05	0.0	720.814	1.43071	1.46114	-1009002,21	
3134	-1	1092214	1801.38	1.0	879.419	1.58273	-1.65699	1009002,21,21	
3135	-1	1009323	1801.22	-1.0	1498.22	-0.369602	-1.93985	1009002,21,21	
3135	-1	1000993	1801.1	0.0	1484.41	1.45688	1.18882	-1009002,21,21	
3138	-1	1009213	1801.05	-1.0	407.931	0.428004	-0.298248	-1009002,21,21	
3138	-1	1009213	1801.05	1.0	379.105	-0.814466	2.69528	1009002,21,21	
3139	-1	1000993	1801.1	0.0	778.916	1.14434	0.571508	-1009002,21,21	
3139	-1	1000993	1801.1	0.0	790.769	1.28169	-2.59306	1009002,21,21	
3140	-1	1009213	1801.05	1.0	1141.48	1.28835	-0.559676	1009002,21	
3140	-1	1009113	1801.05	0.0	1137.26	0.494573	2.56354	-1009002,21	
3144	-1	1009223	1801.05	0.0	938.963	0.194209	-0.774173	-1009002,21,21	
3144	-1	1009223	1801.05	0.0	951.891	0.365873	2.29553	1009002,21,21	
3146	-1	1092114	1801.38	0.0	50.5383	3.85711	3.03146	-1009002,21	
3146	-1	1092214	1801.38	1.0	173.862	1.17683	-1.42365	1009002,21,-2	
3147	-1	1009213	1801.05	1.0	155.799	-1.7909	0.792326	-1009002,21	
3147	-1	1009313	1801.22	0.0	138.149	-2.0653	-2.59947	-1009002,21	
3156	-1	1009213	1801.05	-1.0	413.875	1.96127	-0.975862	-1009002,21,21	
3156	-1	1009213	1801.05	1.0	728.313	0.0172401	2.10404	1009002,21,21	
3161	-1	1093214	1801.63	0.0	798.34	-1.19971	0.64636	-1009002,3	
3161	-1	1093324	1801.72	0.0	805.511	-0.419268	-2.48976	-1009002,21	
3162	-1	1009213	1801.05	1.0	1003.84	-1.02409	2.55258	-1009002,21	
3162	-1	1009113	1801.05	0.0	1018.29	0.416046	-0.573819	1009002,21	
3167	-1	1009213	1801.05	-1.0	708.99	-0.538849	-1.17656	-1009002,21	
3167	-1	1092224	1801.38	2.0	712.266	-0.117224	1.96177	1009002,21	
3168	-1	1009113	1801.05	0.0	783.296	-1.1636	-0.0506692	1009002,21,21	
3168	-1	1009313	1801.22	0.0	775.851	-0.850604	3.07131	-1009002,21,21,21	
3169	-1	1093214	1801.55	0.0	318.197	-1.36641	-0.800946	1009002,21,21	
3169	-1	1009323	1801.22	1.0	332.072	-2.46793	2.3132	-1009002,21,21	
3170	-1	1009113	1801.05	0.0	706.436	-1.05251	1.16157	1009002,21	
3170	-1	1009323	1801.22	1.0	567.766	0.845609	-2.04521	-1009002,21,21	
3171	-1	1009223	1801.05	0.0	463.016	0.0677849	2.19834	-1009002,21	
3171	-1	1009313	1801.22	0.0	221.74	-2.4159	-0.754613	-1009002,21,21	
3174	-1	1009223	1801.05	0.0	886.766	-1.03568	-2.80685	-1009002,21,21	
3174	-1	1009113	1801.05	0.0	111.605	1.57258	-0.830461	1009002,-3	
3177	-1	1009213	1801.05	-1.0	1094.83	1.73318	1.06489	-1009002,21,21	
3177	-1	1009213	1801.05	1.0	1178.78	0.799036	-2.2963	1009002,21	
3180	-1	1000993	1801.1	0.0	332.814	-0.89296	-1.85624	-1009002,21,21	
3180	-1	1000993	1801.1	0.0	294.37	-1.07867	1.19569	1009002,-1	
3186	-1	1092214	1801.38	-1.0	823.677	-1.93481	1.79299	-1009002,21	
3186	-1	1009213	1801.05	1.0	744.031	-1.30994	-1.57504	1009002,21,21	
3187	-1	1009223	1801.05	0.0	297.429	1.0649	1.38593	1009002,21,21	
3187	-1	1093214	1801.55	0.0	271.207	1.10775	-1.74731	-1009002,21	
3189	-1	1009213	1801.05	1.0	1249.12	-0.764621	0.156395	-1009002,21,21,21	
3189	-1	1009113	1801.05	0.0	1314.01	-0.401662	-3.09049	1009002,21	
3191	-1	1009213	1801.05	-1.0	1159.87	-0.571214	-0.881381	1009002,21,-1	
3191	-1	1000993	1801.1	0.0	1198.67	0.261781	2.29708	1009002,-1	
3192	-1	1009223	1801.05	0.0	818.673	-0.0471951	-2.99025	-1009002,21	
3192	-1	1009213	1801.05	1.0	795.956	0.855912	0.13619	1009002,21,21	
3193	-1	1092114	1801.38	0.0	448.9	0.637378	-3.03119	-1009002,21,21	
3193	-1	1009213	1801.16	-1.0	438.617	1.30546	0.0786467	1009002,-2	
3195	-1	1009213	1801.05	1.0	805.904	-0.823212	-1.86776	1009002,21	
3195	-1	1092114	1801.38	0.0	825.287	-0.481397	1.3725	1009002,21	
3199	-1	1009213	1801.05	-1.0	972.21	-1.15363	0.357197	1009002,21,21	
3199	-1	1009223	1801.05	0.0	980.617	-0.766867	-2.78988	1009002,21,21	
3200	-1	1092114	1801.38	0.0	1676.2	0.544514	-1.77237	1009002,21,21	
3200	-1	1009113	1801.05	0.0	944.899	0.001826	0.986304	1009002,21	
3201	-1	1009113	1801.05	0.0	1419.09	0.283239	2.42493	-1009002,21,21,21	
3201	-1	1009213	1801.05	1.0	1371.4	0.756565	-0.67591	-1009002,21,21	
3203	-1	1092114	1801.38	0.0	983.992	1.36168	-2.15534	1009002,21	
3203	-1	1009213	1801.05	1.0	987.404	0.556707	0.977171	-1009002,21,21	
3205	-1	1093214	1801.55	0.0	797.8	0.37077	-2.71024	-1009002,21	
3205	-1	1009213	1801.05	1.0	801.873	1.1631	0.422452	1009002,21,21	
3207	-1	1009323	1801.22	-1.0	448.421	1.12206	-1.37203	1009002,21,21	
3207	-1	1009313	1801.22	0.0	435.157	-2.11418	1.77133	1009002,21,21	
3211	-1	1092114	1801.38	0.0	454.782	2.49981	-0.587435	-1009002,21	
3211	-1	1092114	1801.38	0.0	482.181	2.05396	2.68633	1009002,21	
3214	-1	1000993	1801.1	0.0	1065.51	-0.641543	-2.79457	1009002,21	
3214	-1	1009323	1801.22	-1.0	1115.92	0.823298	0.349394	-1009002,21	
3215	-1	1009113	1801.05	0.0	634.234	0.899075	3.00738	-1009002,21	
3215	-1	1009113	1801.05	0.0	623.106	1.61246	-0.0414527	1009002,21,-4	
3217	-1	1009113	1801.59	0.0	1071.13	1.2257	-1.41549	-1009002,1	
3217	-1	1009213	1801.05	-1.0	928.13	-1.83104	2.0181	1009002,21	
3219	-1	1009213	1801.05	1.0	596.274	-2.47207	1.45799	1009002,21	
