event	bunchCrossing	pdgid	mass	charge	pt	eta	phi	mothers	daughters
14768	-1	1009213	1801.05	-1.0	522.769	0.662266	-2.85755	-1009002,21	
14772	-1	1009223	1801.05	0.0	688.621	2.00641	-3.00013	1009002,21,21	
14772	-1	1092114	1801.38	0.0	732.554	0.622599	0.194509	-1009002,3	
14776	-1	1009213	1801.05	1.0	379.753	-0.393885	-1.79412	-1009002,21,21	
14776	-1	1000993	1801.1	0.0	629.129	0.699412	-0.776485	-1009002,21	
14780	-1	1009213	1801.05	-1.0	1816.36	0.318951	-1.75584	1009002,21	
14780	-1	1092224	1801.38	-2.0	1811.92	0.426335	1.38357	1009002,21	
14783	-1	1009113	1801.05	0.0	730.248	1.08025	-2.95134	-1009002,21,21	
14783	-1	1009323	1801.22	-1.0	790.715	-1.75039	0.170474	1009002,21,21	
14784	-1	1009223	1801.05	0.0	830.716	-1.38632	-0.563161	-1009002,21	
14784	-1	1009213	1801.05	1.0	508.103	-1.36468	3.13071	1009002,21	
14785	-1	1009113	1801.05	0.0	927.68	-1.68649	1.20001	-1009002,21,21,21	
14785	-1	1009313	1801.22	0.0	925.046	-1.41726	-1.94083	1009002,21	
14789	-1	1009113	1801.05	0.0	529.295	2.51674	-3.05156	1009002,21	
14789	-1	1009213	1801.05	1.0	656.123	1.378	0.0900825	-1009002,21,21	
14791	-1	1092214	1801.38	1.0	853.518	1.56992	1.75448	1009002,21,21	
14791	-1	1000993	1801.1	0.0	852.677	0.501516	-1.40641	-1009002,21	
14792	-1	1009213	1801.05	1.0	602.979	1.40309	2.70261	1009002,21	
14792	-1	1009113	1801.05	0.0	2102.91	1.1308	-1.08487	-1009002,2	
14794	-1	1009223	1801.05	0.0	376.009	0.192794	-0.978892	-1009002,21,21	
14794	-1	1009213	1801.05	1.0	409.541	1.29301	2.20487	1009002,21,21	
14795	-1	1009213	1801.05	-1.0	373.907	2.64758	-0.0621507	-1009002,21,21	
14795	-1	1009213	1801.05	1.0	325.373	2.07863	3.05038	-1009002,21	
14799	-1	1009113	1801.05	0.0	218.968	-1.84988	-1.57404	1009002,-2	
14799	-1	1009213	1801.05	-1.0	169.946	2.86125	1.94273	-1009002,21	
14802	-1	1009113	1801.05	0.0	2221.98	0.286068	-0.747803	1009002,21,21,21	
14802	-1	1093214	1801.55	0.0	2187.07	0.956497	2.40739	-1009002,21,21	
14804	-1	1009333	1801.4	0.0	408.36	-0.586435	0.701601	1009002,-3	
14804	-1	1009213	1801.05	1.0	419.587	1.74455	-2.58229	1009002,21	
14806	-1	1009213	1801.05	1.0	616.696	0.121928	-2.95405	-1009002,21,21	
14806	-1	1009213	1801.05	-1.0	576.295	-0.161113	0.255223	1009002,21,21	
14809	-1	1009223	1801.05	0.0	321.959	1.00363	-0.585227	-1009002,21,21	
14809	-1	1009113	1801.05	0.0	454.21	-0.760593	2.50663	1009002,21	
14810	-1	1009223	1801.05	0.0	1111.62	0.56016	0.050699	-1009002,21,21	
14810	-1	1009213	1801.05	1.0	1123.73	-0.424386	2.80169	1009002,21	
14812	-1	1009213	1801.05	-1.0	457.88	-1.08004	2.9059	-1009002,21	
14812	-1	1009213	1801.05	1.0	464.653	0.844336	-0.226889	1009002,21,21	
14813	-1	1009213	1801.05	-1.0	891.006	-1.12553	0.70465	1009002,21,21,21	
14813	-1	1093314	1801.72	1.0	1053.44	-1.38399	3.11745	1009002,-1	
14814	-1	1000993	1801.1	0.0	756.768	-1.65631	2.94646	-1009002,21,21	
14814	-1	1009113	1801.05	0.0	725.664	-0.650661	-0.236681	1009002,21,21	
14815	-1	1009223	1801.05	0.0	870.328	-0.358359	-2.96593	-1009002,21,21	
14815	-1	1092214	1801.38	1.0	864.201	0.623157	0.172397	1009002,21,21,21	
14820	-1	1092114	1801.38	0.0	1395.92	-1.46396	2.19103	-1009002,21,21,21	
14820	-1	1009213	1801.05	1.0	1545.74	0.356879	-0.577957	1009002,21	
14821	-1	1009113	1801.05	0.0	911.824	1.4129	-1.93076	1009002,-2	
14821	-1	1009213	1801.05	1.0	893.642	0.569181	1.19642	-1009002,21,21	
14825	-1	1009113	1801.05	0.0	782.549	-0.884992	-0.173176	-1009002,21,21	
14825	-1	1092214	1801.38	1.0	784.593	1.55114	3.01501	1009002,21	
14826	-1	1009313	1801.22	0.0	1008.2	-1.46713	-2.1677	-1009002,21	
14826	-1	1009313	1801.22	0.0	1013.38	0.930492	1.00257	-1009002,21,21	
14830	-1	1009213	1801.05	1.0	486.908	-1.08875	-2.40835	1009002,21	
14830	-1	1009223	1801.05	0.0	329.38	-2.13918	-0.85179	-1009002,21	
14833	-1	1000993	1801.1	0.0	314.484	-0.935452	2.62272	-1009002,21	
14833	-1	1092114	1801.38	0.0	381.15	0.335881	-0.532535	1009002,-3	
14836	-1	1009213	1801.05	1.0	512.239	1.477	2.7508	-1009002,21,21	
14836	-1	1009313	1801.22	0.0	690.408	-1.1286	-0.637413	1009002,21,21	
14837	-1	1000993	1801.1	0.0	222.523	-3.25885	3.06485	1009002,21	
14837	-1	1009113	1801.05	0.0	271.6	-1.99106	1.61974	1009002,-2	
14838	-1	1009213	1801.05	-1.0	303.424	-1.80141	1.58155	1009002,21,21	
14838	-1	1092214	1801.38	-1.0	348.191	0.437568	-1.49384	-1009002,21	
14840	-1	1009213	1801.05	1.0	450.775	0.0536163	0.205737	1009002,21	
14840	-1	1009223	1801.05	0.0	514.331	0.125548	-2.93659	-1009002,21,21	
14842	-1	1092214	1801.38	1.0	1194.35	1.26185	1.66182	1009002,21	
14842	-1	1009213	1801.05	1.0	1225.1	-1.53229	-1.44912	-1009002,21,21	
14843	-1	1009213	1801.05	1.0	354.824	-0.944281	1.90869	-1009002,21,21	
14843	-1	1009213	1801.05	-1.0	289.653	-1.49895	-1.21751	1009002,21	
14844	-1	1009113	1801.05	0.0	513.435	-1.91356	-1.24126	-1009002,21	
14844	-1	1000993	1801.1	0.0	267.017	1.97108	1.58811	1009002,21	
14848	-1	1009213	1801.05	-1.0	653.346	-0.0385575	0.7527	-1009002,21	
14848	-1	1009213	1801.05	1.0	658.588	-0.691258	-2.39071	1009002,21,21	
14854	-1	1009213	1801.05	1.0	1144.65	-0.113168	2.16435	-1009002,21	
14854	-1	1009323	1801.22	1.0	1146	1.78483	-1.00149	1009002,21	
14855	-1	1000993	1801.1	0.0	620.796	-0.919397	-0.958495	-1009002,21,21	
14855	-1	1009223	1801.05	0.0	624.587	1.18741	2.25589	1009002,-3	
14856	-1	1093214	1801.55	0.0	1062.55	-0.00576088	-2.75032	-1009002,21	
14856	-1	1009213	1801.05	1.0	1098.6	-0.696256	0.456073	-1009002,21,21	
14861	-1	1009113	1801.05	0.0	297.527	0.705752	-1.94155	-1009002,21,21	
14861	-1	1009113	1801.05	0.0	318.031	-1.2268	1.23811	1009002,21,21	
14869	-1	1009323	1801.22	-1.0	722.202	0.81724	-0.844514	-1009002,21,2	
14869	-1	1009223	1801.05	0.0	686.975	-1.0413	2.24775	1009002,21,21	
14871	-1	1009213	1801.33	1.0	242.771	1.10214	0.207009	-1009002,2	
14871	-1	1009213	1801.05	-1.0	205.839	2.12287	3.08534	1009002,21,21	
14873	-1	1009213	1801.05	1.0	445.056	1.95752	0.146276	-1009002,21,21	
14873	-1	1009333	1801.4	0.0	223.712	0.384601	2.5442	-1009002,21	
14880	-1	1092114	1801.38	0.0	699.827	-1.27617	1.22616	1009002,21,21,21	
14880	-1	1009313	1801.22	0.0	665.008	-1.04869	-1.98815	1009002,21	
14881	-1	1009323	1801.22	1.0	341.718	1.35962	1.31013	-1009002,21	
14881	-1	1009323	1801.22	-1.0	177.222	2.22272	2.2718	1009002,21,21	
14885	-1	1009223	1801.05	0.0	798.799	0.513556	-2.41945	-1009002,21,21	
14885	-1	1093214	1801.55	0.0	1974.51	-0.0858564	1.70845	-1009002,21	
14887	-1	1009213	1801.05	-1.0	923.779	1.80777	-1.84619	-1009002,21,21	
14887	-1	1000993	1801.1	0.0	902.991	1.35739	1.2323	1009002,21,21	
14888	-1	1009213	1801.05	1.0	1329.31	0.0706432	0.341551	-1009002,21	
14888	-1	1009213	1801.05	-1.0	1307.86	-1.39136	-2.81102	1009002,21,-2	
14889	-1	1009223	1801.05	0.0	842.291	1.67578	-2.1997	1009002,21,21	
14889	-1	1000993	1801.1	0.0	849.863	-0.56574	0.926963	-1009002,21,21	
14890	-1	1009223	1801.05	0.0	322.612	-1.97566	0.658286	-1009002,21,21	
14890	-1	1009323	1801.22	1.0	424.868	1.20214	-2.61367	-1009002,21,21	
14891	-1	1009313	1801.22	0.0	1317.6	-0.825173	0.788156	-1009002,2	
14891	-1	1009333	1801.4	0.0	1003.34	0.632047	-2.01479	1009002,21	
14894	-1	1009113	1801.05	0.0	392.483	1.7912	0.76277	1009002,21,21	
14894	-1	1009213	1801.05	1.0	289.418	2.95436	-2.6302	-1009002,1	
14895	-1	1009213	1801.05	1.0	522.403	-2.38841	-0.0435833	-1009002,21,21	
14895	-1	1009313	1801.22	0.0	488.994	-1.67211	3.06772	1009002,21,21	
14896	-1	1009313	1801.22	0.0	603.999	-0.254427	1.86795	-1009002,21	
14896	-1	1093214	1801.55	0.0	260.417	1.12691	-0.744354	-1009002,21	
14897	-1	1092114	1801.38	0.0	432.002	-1.49413	-0.684083	-1009002,21,21	
14897	-1	1000993	1801.1	0.0	525.185	-1.79192	-2.57685	1009002,21	
14898	-1	1009333	1801.4	0.0	218.537	0.789083	1.71314	-1009002,21	
14898	-1	1009313	1801.22	0.0	104.362	-2.46432	-1.45866	1009002,21,21,21	
14899	-1	1091114	1801.38	1.0	535.278	-0.91793	2.59345	-1009002,21,21,21	
14899	-1	1009113	1801.05	0.0	745.288	-0.410194	-0.329392	1009002,21	
14902	-1	1092214	1801.38	1.0	1657.65	0.593835	-3.13696	1009002,21,-2	
14902	-1	1009213	1801.05	-1.0	1584.95	0.956746	0.0055806	-1009002,21,21	
14904	-1	1009223	1801.05	0.0	1157.84	0.0555012	-2.19936	-1009002,3	
14904	-1	1009223	1801.05	0.0	1140.67	-0.0309602	0.93296	1009002,21	
14906	-1	1009213	1801.05	1.0	481.225	-1.27629	-2.79538	-1009002,21	
14906	-1	1009213	1801.05	-1.0	425.76	-1.53464	0.410083	1009002,21,21	
14908	-1	1009113	1801.05	0.0	1026.54	-0.952392	0.82334	-1009002,21	
14908	-1	1092114	1801.38	0.0	880.111	-0.157947	-2.15879	1009002,21	
14909	-1	1009113	1801.05	0.0	950.362	0.094328	1.73154	-1009002,21,21	
14909	-1	1009113	1801.05	0.0	858.614	0.921622	-1.01026	-1009002,21,21	
14911	-1	1009223	1801.05	0.0	1395.39	0.431706	-0.793976	1009002,21	
14911	-1	1009323	1801.22	-1.0	1357.45	-1.03148	2.34482	-1009002,21,21	
14933	-1	1009213	1801.18	1.0	463.663	1.7611	2.8686	-1009002,2	
14933	-1	1009213	1801.05	-1.0	463.755	1.6413	-0.164445	1009002,21,21	
14936	-1	1009213	1801.05	1.0	1092.96	-1.74709	-1.18046	-1009002,21	
14936	-1	1009313	1801.22	0.0	765.825	0.435072	2.07807	1009002,21	
14938	-1	1009213	1801.05	1.0	347.491	-1.69075	-1.21283	-1009002,21,21	
14938	-1	1009213	1801.05	-1.0	256.035	-0.869265	1.8358	1009002,21,21	
14939	-1	1009223	1801.05	0.0	812.457	-1.07098	1.73536	-1009002,21	
14939	-1	1009223	1801.05	0.0	858.57	-1.38895	-1.46634	1009002,21,21,21	
14940	-1	1009313	1801.22	0.0	555.732	2.42968	2.27604	-1009002,21	
14940	-1	1009313	1801.22	0.0	563.118	1.52649	-0.895606	1009002,21,21	
14942	-1	1009213	1801.05	1.0	1058.76	1.34982	2.77821	1009002,21	
14942	-1	1009213	1801.05	-1.0	1343.2	0.296781	0.178991	-1009002,21,21	
14943	-1	1009113	1801.05	0.0	1121.8	0.811924	1.59186	1009002,21,21	
14943	-1	1009213	1801.05	1.0	1081.95	1.36461	-1.51612	1009002,21,21	
14945	-1	1009113	1801.05	0.0	1047.55	0.825401	-0.582124	-1009002,21	
14945	-1	1000993	1801.1	0.0	1032.43	0.258627	2.6051	-1009002,21,21	
14948	-1	1009213	1801.05	-1.0	1075.55	-1.26703	-2.56751	-1009002,21	
14948	-1	1009223	1801.05	0.0	870.563	-0.198225	0.857187	1009002,21,21	
14953	-1	1092114	1801.38	0.0	474.274	-2.34561	0.429625	1009002,21	
14953	-1	1009213	1801.05	1.0	326.409	-0.359556	2.78555	-1009002,21	
14960	-1	1000993	1801.1	0.0	344.771	-0.657842	-1.04578	-1009002,21,21	
14960	-1	1000993	1801.1	0.0	500.26	-1.63499	-2.88484	1009002,21,21	
14962	-1	1009313	1801.22	0.0	920.378	1.20251	-2.75722	1009002,21,21	
14962	-1	1009313	1801.22	0.0	930.852	1.02784	0.385633	-1009002,21,21	
14966	-1	1009113	1801.05	0.0	709.944	0.103639	-1.87544	1009002,-1	
14966	-1	1092214	1801.38	1.0	714.262	-1.92523	1.33057	1009002,21	
14967	-1	1009113	1801.05	0.0	1306.42	0.772652	2.30377	1009002,21,21	
14967	-1	1009213	1801.05	-1.0	1415.86	-0.836319	-0.667647	-1009002,21,21,21	
14971	-1	1009223	1801.05	0.0	398.664	-2.33469	2.67834	-1009002,21,21	
14971	-1	1009213	1801.05	1.0	741.022	0.770757	-0.0908822	1009002,21	
14973	-1	1009213	1801.05	-1.0	549.78	1.8638	1.81851	-1009002,21	
14973	-1	1009213	1801.05	-1.0	628.962	-0.138392	-2.69794	1009002,21	
14977	-1	1009113	1801.05	0.0	682.901	-0.947478	-1.43327	1009002,21	
14977	-1	1009113	1801.05	0.0	586.413	-0.38503	1.66842	-1009002,3	
14978	-1	1009113	1801.05	0.0	1137.82	-0.476699	0.606856	-1009002,21	
14978	-1	1009113	1801.05	0.0	1125.73	-0.0609107	-3.00542	1009002,21	
14980	-1	1092214	1801.38	-1.0	1855.54	-0.103785	-1.90011	1009002,21,21	
14980	-1	1092114	1801.38	0.0	1814.9	0.0515379	1.23416	1009002,21,21	
14981	-1	1009213	1801.05	1.0	1186.31	-1.28042	-0.000645232	-1009002,21	
14981	-1	1009213	1801.05	-1.0	1259.75	0.681424	-3.08646	1009002,21	
14982	-1	1009213	1801.05	-1.0	849.189	2.30615	-1.47256	-1009002,21,21	
14982	-1	1009213	1801.05	-1.0	838.679	-1.18429	1.67043	-1009002,21,21	
14985	-1	1000993	1801.1	0.0	298.868	-1.42279	0.699928	-1009002,21,5	
14985	-1	1009213	1801.05	-1.0	295.007	-0.573086	1.92551	1009002,21	
14988	-1	1009323	1801.22	1.0	398.357	1.10864	-2.96161	-1009002,1	
14988	-1	1009313	1801.22	0.0	387.24	2.25754	0.175543	1009002,21	
14991	-1	1009323	1801.22	1.0	660.595	-1.51168	1.01345	1009002,21,21,21	
14991	-1	1009213	1801.05	-1.0	630.356	-0.87655	-2.11501	-1009002,21,21	
14992	-1	1009323	1801.22	1.0	889.93	-0.882642	-2.04907	-1009002,21,21	
14992	-1	1009323	1801.22	-1.0	883.599	-0.567424	1.09039	1009002,21,21	
14993	-1	1009223	1801.05	0.0	554.449	-1.72873	2.71991	-1009002,21,21	
14993	-1	1009213	1801.05	1.0	566.552	-1.10995	-0.375166	1009002,-1	
14997	-1	1009213	1801.05	-1.0	492.611	1.87359	2.08099	-1009002,1	
14997	-1	1009223	1801.05	0.0	563.2	0.808557	-1.08442	1009002,21,21	
14999	-1	1000993	1801.1	0.0	794	-1.0086	0.796082	-1009002,21	
14999	-1	1092214	1801.38	-1.0	897.905	1.33999	-2.32533	1009002,21	
15000	-1	1009213	1801.05	1.0	1009.89	0.3599	2.51422	-1009002,2	
15000	-1	1000993	1801.1	0.0	1007.28	1.08612	-0.628795	1009002,-3	
15005	-1	1009113	1801.05	0.0	963.33	0.9246	1.24058	-1009002,21	
15005	-1	1009113	1801.05	0.0	223.469	-2.91266	0.388479	1009002,21,21	
15009	-1	1009113	1801.05	0.0	432.591	0.815292	1.32633	-1009002,21,21	
15009	-1	1009313	1801.22	0.0	441.064	-0.00189529	-1.85246	1009002,21,21	
15010	-1	1009323	1801.22	-1.0	225.68	-1.34411	2.31982	-1009002,21,21	
15010	-1	1000993	1801.1	0.0	219.715	-2.51759	-0.956335	1009002,21,-1	
15013	-1	1009213	1801.05	-1.0	443.04	-0.0754239	-0.242558	-1009002,21	
15013	-1	1009223	1801.05	0.0	494.028	0.972709	2.86449	1009002,21	
15014	-1	1009213	1801.05	-1.0	334.722	1.27076	2.3057	-1009002,21	
15014	-1	1009223	1801.05	0.0	231.137	-2.04684	-0.685544	1009002,21	
15020	-1	1009313	1801.22	0.0	229.497	-1.11427	1.34007	1009002,21	
15020	-1	1009213	1801.05	-1.0	106.982	3.07528	-1.29767	-1009002,21	
15023	-1	1009213	1801.05	1.0	572.554	0.845587	0.0899489	1009002,-2	
15023	-1	1009323	1801.22	-1.0	582.752	-1.72925	-3.11164	-1009002,21	
15034	-1	1000993	1801.1	0.0	450.743	-1.37553	-0.384585	-1009002,21	
15034	-1	1009323	1801.22	1.0	420.384	-1.65292	2.67728	1009002,21	
15037	-1	1000993	1801.1	0.0	1033.51	1.34124	0.502574	-1009002,21,21,21	
15037	-1	1009213	1801.05	1.0	1096.42	-0.315764	-2.74681	1009002,21	
15038	-1	1009223	1801.05	0.0	138.491	2.06656	-1.55205	-1009002,21,21	
15038	-1	1009223	1801.05	0.0	230.975	-2.08347	-2.88989	1009002,21,21,21	
15039	-1	1009213	1801.05	-1.0	804.093	0.478439	-1.84033	-1009002,21,21	
15039	-1	1009223	1801.05	0.0	725.561	-0.611228	1.3527	1009002,21,21	
15043	-1	1000993	1801.1	0.0	818.661	-0.0564135	3.10948	-1009002,21	
15043	-1	1009113	1801.05	0.0	820.068	-0.310972	-0.0616645	1009002,-3	
15047	-1	1009313	1801.22	0.0	750.223	-0.216275	2.30309	-1009002,21	
15047	-1	1009213	1801.05	1.0	727.076	-0.00396494	-0.815821	-1009002,21,21	
15051	-1	1009213	1801.05	-1.0	749.254	0.990314	1.95122	-1009002,21	
15051	-1	1093314	1801.72	1.0	865.154	-1.21058	-1.30575	1009002,21	
15052	-1	1009213	1801.05	1.0	371.095	2.56061	-0.0117918	-1009002,21,21	
15052	-1	1009113	1801.05	0.0	698.643	1.29634	-2.62384	1009002,21	
15053	-1	1009313	1801.22	0.0	1819.91	1.26061	-3.02437	-1009002,21,21,21	
15053	-1	1009313	1801.22	0.0	1634.6	0.495512	-0.0416027	1009002,21	
15057	-1	1009313	1801.22	0.0	821.012	-0.211518	-0.804142	-1009002,21	
15057	-1	1009313	1801.22	0.0	1525.85	-0.144795	2.04868	1009002,21	
15060	-1	1009223	1801.05	0.0	819.603	-0.720771	-2.4129	-1009002,21,21	
15060	-1	1009313	1801.22	0.0	580.302	-0.966542	1.09853	1009002,21	
15061	-1	1000993	1801.1	0.0	615.12	-1.43067	1.80964	-1009002,21	
15061	-1	1009323	1801.22	-1.0	1470.24	-0.578942	-0.48173	1009002,21,21,-1	
15065	-1	1009213	1801.05	-1.0	1180.2	-0.313678	2.31388	-1009002,21,21	
15065	-1	1092214	1801.38	-1.0	1177.05	0.311956	-0.813128	-1009002,21	
15069	-1	1009213	1801.05	-1.0	2126.05	-0.741337	-2.26272	-1009002,21	
15069	-1	1000993	1801.1	0.0	1679.6	0.402884	0.579134	1009002,21,21	
15071	-1	1093224	1801.55	1.0	664.404	-0.792403	-2.27679	-1009002,21	
15071	-1	1009323	1801.22	1.0	828.381	1.36223	0.729756	-1009002,21,21	
15077	-1	1009213	1801.05	-1.0	978.11	0.392505	-1.77723	-1009002,21,21	
15077	-1	1009213	1801.05	-1.0	1045.3	-0.683343	1.30006	1009002,21,21,21	
15081	-1	1009213	1801.05	-1.0	910.418	1.15879	-0.346165	-1009002,21,21	
15081	-1	1009213	1801.05	-1.0	1074.39	0.388355	-3.00075	1009002,21	
15082	-1	1009213	1801.05	1.0	463.357	1.27955	1.29141	-1009002,21,21	
15082	-1	1009113	1801.05	0.0	469.611	2.42165	-1.83372	1009002,21,21	
15086	-1	1009113	1801.05	0.0	862.383	-1.21159	1.41724	-1009002,21	
15086	-1	1009113	1801.05	0.0	872.426	-0.902667	-1.72084	1009002,21,21	
15088	-1	1009213	1801.05	1.0	1024.67	-0.518739	2.60359	1009002,21,-2	
15088	-1	1009213	1801.05	-1.0	1046.59	0.850121	-0.538187	-1009002,3	
15089	-1	1009213	1801.05	1.0	738.137	1.2081	-1.34522	1009002,21	
15089	-1	1009223	1801.05	0.0	613.186	-1.13198	0.879007	-1009002,21,21,21	
15090	-1	1000993	1801.1	0.0	780.199	-1.85398	-1.22626	-1009002,21,21	
15090	-1	1000993	1801.1	0.0	798.391	-1.16275	2.05349	1009002,21,21	
15095	-1	1093214	1801.55	0.0	752.101	-1.23439	-0.950319	-1009002,21,21	
15095	-1	1000993	1801.1	0.0	778.963	-1.37372	2.18871	1009002,21	
15097	-1	1009313	1801.22	0.0	858.076	-1.08729	1.79611	1009002,21,21,21	
15097	-1	1092114	1801.38	0.0	881.549	0.875928	-1.33357	-1009002,21	
15099	-1	1000993	1801.1	0.0	598.063	0.18143	2.81475	-1009002,1	
15099	-1	1093214	1801.55	0.0	580.64	0.0386346	-0.315994	1009002,21,21	
15101	-1	1009313	1801.22	0.0	602.476	0.376926	0.76318	-1009002,21	
15101	-1	1009313	1801.22	0.0	281.019	-2.31499	-2.26196	1009002,21	
15103	-1	1009113	1801.05	0.0	411.639	1.74541	0.295601	-1009002,21,21	
15103	-1	1009113	1801.05	0.0	449	-2.08476	-2.91429	1009002,-3	
15110	-1	1009213	1801.05	-1.0	345.034	-0.920233	1.07982	-1009002,21,21,21	
15110	-1	1009113	1801.05	0.0	380.573	1.18144	-1.96779	1009002,21,21,21	
15113	-1	1009323	1801.22	1.0	326.845	-0.467224	-2.85277	-1009002,1	
15113	-1	1009323	1801.22	-1.0	322.061	1.94636	0.285942	1009002,21,21	
15114	-1	1009323	1801.22	-1.0	903.675	-0.0899952	-0.485666	1009002,21,21	
15114	-1	1009113	1801.05	0.0	597.075	0.922611	2.60416	-1009002,21	
15115	-1	1009223	1801.05	0.0	287.976	2.35598	1.4195	-1009002,21,21	
15115	-1	1009223	1801.05	0.0	237.675	-0.73671	-1.84173	1009002,21	
15116	-1	1009213	1801.05	1.0	782.553	-0.682378	2.39299	-1009002,21,21	
15116	-1	1009113	1801.05	0.0	727.024	1.05595	-0.727125	-1009002,21	
15117	-1	1009223	1801.05	0.0	965.581	-1.43403	-1.71232	-1009002,1	
15117	-1	1009213	1801.05	1.0	910.561	0.872821	1.29144	1009002,21	
15118	-1	1009223	1801.05	0.0	1574.65	0.698776	-1.27088	-1009002,21,21	
15118	-1	1009213	1801.05	1.0	1580.73	0.00795567	1.92325	1009002,21	
15119	-1	1009313	1801.22	0.0	862.584	-1.60456	2.48252	1009002,21	
15119	-1	1009323	1801.22	1.0	223.816	1.72465	-2.31021	-1009002,21,21	
15121	-1	1009223	1801.05	0.0	894.968	-0.445976	2.09885	-1009002,21,21,21	
15121	-1	1000993	1801.1	0.0	662.376	0.375165	-1.15449	1009002,21	
15122	-1	1000993	1801.1	0.0	253.789	1.32206	-0.922164	-1009002,21,21	
15122	-1	1009223	1801.05	0.0	192.557	-1.81712	2.28333	1009002,21	
15123	-1	1009313	1801.22	0.0	1270.26	-0.317149	2.04725	-1009002,21,21	
15123	-1	1009213	1801.05	-1.0	1253.99	-0.298034	-1.08505	1009002,-1	
15125	-1	1009113	1801.05	0.0	825.926	0.254641	1.28452	-1009002,21,21,2	
15125	-1	1092114	1801.38	0.0	830.96	-1.73837	-1.92117	1009002,21,21	
15126	-1	1009323	1801.98	-1.0	582.522	-1.23984	-1.48078	-1009002,3	
15126	-1	1092214	1801.38	1.0	505.169	-0.685285	1.2473	1009002,-3	
15127	-1	1093214	1801.55	0.0	353.886	-1.54074	-0.283383	1009002,21	
15127	-1	1092214	1801.38	1.0	346.991	-1.98726	2.94196	1009002,2203	
15129	-1	1000993	1801.1	0.0	520.08	0.457091	-1.66343	1009002,21	
15129	-1	1009213	1801.05	-1.0	492.099	-0.278177	1.40729	-1009002,21	
15130	-1	1009213	1801.05	1.0	760.035	0.11558	2.81782	1009002,21	
15130	-1	1009223	1801.05	0.0	856.34	-1.90116	-0.436747	-1009002,21	
15131	-1	1000993	1801.1	0.0	1147.27	-0.910008	1.94761	-1009002,21	
15131	-1	1009113	1801.05	0.0	1290.95	-1.12171	-1.26147	1009002,21,-1	
15132	-1	1009113	1801.05	0.0	1087.61	-0.465934	-0.806996	-1009002,21,21	
15132	-1	1009113	1801.05	0.0	1310.26	-0.200879	2.24089	1009002,21,21	
15138	-1	1009213	1801.05	1.0	448.517	-0.141599	2.66679	1009002,21,21	
15138	-1	1009313	1801.22	0.0	500.26	-1.30203	-0.530409	-1009002,21	
15141	-1	1009223	1801.05	0.0	1671.89	1.06096	0.135486	-1009002,2	
15141	-1	1009113	1801.05	0.0	1673.49	0.769548	-3.03676	1009002,21	
15142	-1	1009213	1801.05	1.0	1486.26	1.12698	0.294255	1009002,21,21	
15142	-1	1009333	1801.4	0.0	1433.62	0.685296	-2.78686	1009002,21,21	
15144	-1	1009213	1801.05	1.0	1435.44	0.497852	1.87608	-1009002,21	
15144	-1	1009223	1801.05	0.0	1602.76	-0.268838	-1.1652	-1009002,21	
15145	-1	1009213	1801.05	-1.0	821.102	-1.44566	1.23043	-1009002,5	
15145	-1	1009213	1801.05	1.0	956.407	1.83243	-1.91918	1009002,21	
15152	-1	1009213	1801.05	1.0	281.416	-0.8633	-2.50786	-1009002,21,21	
15152	-1	1009313	1801.22	0.0	378.8	-2.33733	1.10336	1009002,21,21	
15153	-1	1009223	1801.05	0.0	534.412	-1.28164	-0.907664	-1009002,21,21	
15153	-1	1009213	1801.8	1.0	533.438	-2.73168	2.24065	1009002,-1	
15157	-1	1009313	1801.22	0.0	1029.13	1.1984	-0.672085	-1009002,21	
15157	-1	1093224	1801.55	-1.0	1147.94	-0.529929	2.4049	1009002,21	
15162	-1	1009213	1801.05	-1.0	1152.95	0.277704	2.41691	1009002,21,21	
15162	-1	1009113	1801.05	0.0	1158.02	0.80548	-0.754857	1009002,21,21	
15173	-1	1009113	1801.05	0.0	277.965	0.875366	0.818176	-1009002,21	
15173	-1	1092114	1801.38	0.0	326.054	-2.55394	-1.50814	1009002,21	
15177	-1	1009223	1801.05	0.0	923.196	-0.43718	-1.39076	-1009002,21	
15177	-1	1009223	1801.05	0.0	1147.06	-0.126943	1.69949	1009002,21,21	
15179	-1	1009223	1801.05	0.0	1260.33	0.931958	-1.68213	-1009002,21,21	
15179	-1	1009213	1801.05	-1.0	1410.36	-0.806374	1.49121	-1009002,21	
15182	-1	1009223	1801.05	0.0	355.713	-2.07542	2.36122	1009002,21,21	
15182	-1	1009113	1801.05	0.0	346.931	-2.90544	-0.719683	-1009002,21,21,21,2	
15183	-1	1009113	1801.05	0.0	409.3	1.2609	2.47643	-1009002,21	
15183	-1	1092114	1801.38	0.0	629.324	1.49496	-0.975207	1009002,21	
15188	-1	1009213	1801.05	-1.0	2029.54	0.735195	-2.52313	-1009002,21,21	
15188	-1	1009213	1801.05	-1.0	2064.94	-0.374489	0.620081	1009002,21,21	
15190	-1	1009213	1801.05	-1.0	1422.86	-0.427814	-3.12607	1009002,21,21	
15190	-1	1009113	1801.05	0.0	1676.7	-0.329481	-0.0950563	1009002,21,21	
15191	-1	1000993	1801.1	0.0	440.361	-1.1059	1.17018	-1009002,21,21	
15191	-1	1009213	1801.05	1.0	400.467	-0.686341	-1.97496	1009002,-3	
15192	-1	1009323	1801.22	1.0	464.603	0.705213	-1.14193	-1009002,21	
