event	pdgid	mass	charge	pt	eta	phi	mothers	daughters	longLived
10331	1000993	1001.1	0.0	1284.65	1629.29	-0.0352024	-2.08126	-1009002,21,21,3		0
10333	1009223	1001.05	0.0	704.346	1264.07	0.434432	1.07247	1009002,21,21		0
10335	1009223	1001.05	0.0	629.953	1937.29	-1.62305	-2.94864	1009002,21		0
10336	1009223	1001.05	0.0	445.01	1406.11	-1.43502	0.0323968	-1009002,21,21		0
10338	1009313	1002.24	0.0	564.889	1227.78	0.700399	-0.478769	-1009002,1		0
10340	1009313	1001.22	0.0	544.467	2428.99	2.07997	2.65976	1009002,21		0
10342	1092214	1001.38	-1.0	177.969	1020.45	0.451363	-1.26343	-1009002,21		0
10350	1092214	1001.38	1.0	676.005	1363.86	0.835402	2.54443	1009002,21,21		0
10354	1009323	1001.22	1.0	493.192	1195.64	-0.785975	-0.675179	1009002,21		0
10355	1009223	1001.05	0.0	505.547	1362.73	1.21204	2.53506	1009002,21,21,21		0
10357	1009113	1001.05	0.0	525.475	1535.55	1.43349	-2.22312	1009002,21		0
10359	1009223	1001.05	0.0	526.117	1155.6	-0.437754	0.936535	1009002,21,21		0
10361	1009223	1001.05	0.0	404.981	1238.74	-1.19403	-0.576574	1009002,21,21		0
10362	1000993	1001.1	0.0	278.876	1091.7	-1.01542	2.3361	-1009002,21		0
10367	1009323	1001.22	-1.0	375.635	1405.28	-1.61984	-2.50809	1009002,21,21		0
10369	1009213	1001.05	1.0	444.03	1427.07	-1.47046	1.42407	1009002,21		0
10371	1009223	1001.05	0.0	217.324	1066.49	-1.11778	0.287621	-1009002,21		0
10372	1009213	1001.05	-1.0	128.899	1009.57	-0.174456	0.724149	1009002,21,21		0
10376	1009223	1001.05	0.0	154.733	1014.82	0.389168	-0.551404	-1009002,21,21		0
10378	1009213	1001.05	1.0	178.119	1995.67	-2.96184	2.72816	1009002,21,21		0
10386	1009223	1001.05	0.0	354.523	1466.63	1.77099	-0.255172	1009002,21		0
10387	1009213	1001.05	1.0	616.327	1216.92	-0.490456	2.42561	1009002,21,21		0
10389	1009113	1001.05	0.0	267.534	1377.99	1.9366	-0.971134	-1009002,21		0
10390	1009113	1001.05	0.0	327.531	1061.89	-0.401469	1.94682	1009002,21,21		0
10392	1009333	1001.4	0.0	854.074	1985.13	1.32093	-1.63565	1009002,21,21		0
10395	1009333	1001.4	0.0	758.83	1272.57	0.263133	1.47648	-1009002,21,3		0
10397	1009313	1001.22	0.0	464.018	1104.84	-0.11582	3.08869	1009002,21		0
10398	1092114	1001.38	0.0	569.315	1616.79	1.4404	0.187216	-1009002,21		0
10399	1009323	1001.22	-1.0	1296.18	1758.23	0.475214	3.06536	1009002,21		0
10401	1009113	1001.05	0.0	988.833	1445.92	0.330554	-0.295244	-1009002,21		0
10402	1009223	1001.05	0.0	203.215	1021.85	0.137175	2.17138	1009002,21		0
10403	1009213	1001.05	-1.0	443.371	2095.58	2.10199	-2.46338	1009002,21		0
10404	1009113	1001.05	0.0	313.601	1064.15	0.543018	2.25423	-1009002,21		0
10405	1092114	1001.38	0.0	350.024	1132.62	0.973066	-0.824051	1009002,21,21		0
10409	1009313	1001.22	0.0	156.793	1371.75	-2.47457	1.76817	1009002,21,21		0
10410	1009213	1001.05	1.0	214.256	1041.15	0.797972	-1.15241	-1009002,21,21,21		0
10412	1009113	1001.05	0.0	558.023	1763.7	-1.61035	-0.657721	-1009002,21		0
10418	1009323	1001.22	1.0	578.899	1219.9	-0.628201	2.46785	1009002,21,21		0
10419	1009223	1001.05	0.0	1445.27	3264	-1.3993	2.62653	-1009002,21,21,21		0
10424	1009323	1001.22	1.0	1432.65	2054.68	0.69632	-0.522831	1009002,21,21		0
10425	1093214	1001.55	0.0	857.758	1363.16	-0.392595	1.41998	-1009002,21		0
10426	1009213	1001.05	-1.0	819.862	1461.84	0.755671	-1.62828	1009002,21		0
10427	1009223	1001.05	0.0	326.343	2037.74	-2.37814	-0.00558826	-1009002,21		0
10429	1009213	1001.05	1.0	410.671	1082.15	0.0420868	3.10098	1009002,-2		0
10430	1009223	1001.05	0.0	206.727	1241.29	-1.93975	-2.62413	-1009002,21,21		0
10431	1009213	1001.05	1.0	259.711	1589.37	-2.24075	0.354373	1009002,-1		0
10435	1009113	1001.05	0.0	1033.49	1438.87	-0.0113087	-2.64793	-1009002,21,21		0
10436	1009313	1001.22	0.0	942.323	1415.56	-0.350129	0.420301	1009002,21		0
10437	1009223	1001.05	0.0	408.947	1227.88	1.15092	-0.206193	1009002,21,21,21		0
10439	1009223	1001.05	0.0	137.472	1074.45	-1.70412	2.85555	-1009002,21		0
10442	1009113	1001.05	0.0	473.746	1196.77	0.850949	-0.376105	1009002,21,21		0
10447	1009213	1001.05	-1.0	443.134	1101.67	-0.274816	2.83836	1009002,21		0
10449	1091114	1001.38	-1.0	682.41	1422.96	-0.945671	2.29003	1009002,21,21		0
10451	1009113	1001.05	0.0	423.626	1411.55	1.49849	-0.797769	1009002,21,21		0
10452	1092114	1001.38	0.0	302.456	1155.02	-1.25911	0.681107	1009002,21		0
10453	1009213	1001.05	1.0	299.572	1082.08	-0.837276	-2.44099	-1009002,21,21		0
10454	1009323	1001.22	-1.0	937.34	1371.52	-0.0005976	-0.883766	-1009002,21,21		0
10456	1009223	1001.05	0.0	639.597	1214.21	-0.383325	2.29213	1009002,21		0
10458	1009313	1001.22	0.0	484.768	1270.58	-1.05784	-0.0969417	1009002,21		0
10462	1009313	1001.22	0.0	476.708	1339.35	1.23599	3.06096	-1009002,21		0
10472	1009213	1001.05	-1.0	904.899	1517.51	-0.706799	2.65567	-1009002,21		0
10473	1009213	1001.05	1.0	792.293	1379.14	0.61835	-0.193243	-1009002,21		0
10474	1000993	1001.1	0.0	82.7218	1008.19	0.909901	1.67053	1009002,21		0
10475	1009213	1001.05	-1.0	22.6803	1948.96	-4.99352	-1.74183	1009002,21,21		0
10476	1009113	1001.05	0.0	817.915	2307.28	1.58477	-1.79101	1009002,21		0
10485	1009213	1001.05	-1.0	206.567	1328.49	-2.12059	3.05761	-1009002,21		0
10486	1009213	1001.05	1.0	290.144	1086.77	-0.923913	0.752633	-1009002,21,21,21		0
10488	1009213	1001.05	-1.0	373.937	1140.62	0.927713	-2.64119	1009002,21,21		0
10492	1009213	1001.05	-1.0	397.299	1839.07	-2.03278	2.83953	1009002,-2		0
10495	1000993	1001.1	0.0	414.366	1085.79	-0.170597	-0.212284	-1009002,21		0
10496	1009113	1001.05	0.0	361.753	1230.76	1.30491	-0.138902	-1009002,21,21		0
10498	1009213	1001.05	-1.0	326.572	2138.14	2.44091	2.71378	1009002,21		0
10499	1092214	1001.38	1.0	1008.09	1424.08	-0.0939384	1.06145	1009002,21		0
10500	1093214	1001.55	0.0	1028.21	1471.89	-0.311754	-2.09722	-1009002,2		0
10503	1009213	1001.05	-1.0	975.64	1425.75	0.283895	0.414801	1009002,21,21		0
10507	1009213	1001.05	-1.0	966.246	1810.05	-1.01486	-2.70471	-1009002,21,21		0
10508	1009113	1001.05	0.0	114.481	1750.84	-3.22107	2.50545	-1009002,21,21		0
10510	1009113	1001.05	0.0	53.8255	1407.8	-3.60422	-1.06546	1009002,-2		0
10516	1009213	1001.05	-1.0	644.557	1489.64	1.13153	2.26456	-1009002,21		0
10517	1009213	1001.05	-1.0	510.004	1715.86	-1.66306	-1.29654	1009002,21		0
10518	1009223	1001.05	0.0	561.896	1147.97	0.000830945	0.786665	-1009002,21,21,21,21,21,21,21		0
10521	1009223	1001.05	0.0	549.806	1300.13	-0.970339	-2.36684	1009002,21,21,21		0
10522	1009113	1001.05	0.0	892.866	1600.79	-0.866053	-1.73604	-1009002,21		0
10527	1009223	1001.05	0.0	995.977	1590.44	0.680846	1.3418	1009002,21,21,21		0
10531	1009313	1001.22	0.0	150.609	1090.07	-1.71264	-1.975	1009002,21		0
10532	1009313	1001.22	0.0	170.02	1030.44	-0.899935	1.31827	-1009002,21		0
10534	1009223	1001.05	0.0	532.765	1302.44	-1.01756	0.764891	1009002,21,21		0
10537	1009213	1001.05	1.0	525.507	1766.89	1.67791	-2.44412	1009002,21		0
10538	1009213	1001.05	1.0	487.245	1234.33	-0.946202	1.18967	-1009002,21		0
10539	1009213	1001.05	-1.0	555.483	1512.77	-1.34077	-2.08432	1009002,-4		0
10540	1009223	1001.05	0.0	663.974	1366.43	0.867785	-2.11197	1009002,21,-2		0
10542	1009113	1001.05	0.0	713.111	1611.05	-1.1727	0.976687	1009002,21,21		0
10544	1009313	1001.22	0.0	485.633	1763.81	1.75924	-1.38272	1009002,21		0
10545	1091114	1001.38	-1.0	357.964	1115.38	-0.838173	1.37852	-1009002,21		0
10547	1009223	1001.05	0.0	400.512	1619.9	1.82429	1.94247	-1009002,21,21,21		0
10548	1009223	1001.05	0.0	409.455	2662.1	2.482	-1.18545	1009002,21		0
10549	1009323	1001.22	1.0	680.745	1493.9	1.06961	0.373527	-1009002,21		0
10550	1009323	1001.22	-1.0	688.265	1215.04	0.0188791	-2.76275	1009002,21		0
10552	1009213	1001.05	-1.0	734.497	1951.22	-1.46548	-0.0189527	-1009002,21		0
10553	1000993	1001.1	0.0	722.875	1673.15	-1.22858	3.06759	1009002,21		0
10555	1009323	1001.22	-1.0	417.946	1436.11	1.55065	1.91819	1009002,21		0
10556	1009313	1001.22	0.0	275.841	1737.25	-2.32196	-0.922002	1009002,21,21		0
10559	1009213	1001.05	1.0	257.974	1047.54	0.616718	2.80561	-1009002,21,21,21		0
10560	1009113	1001.05	0.0	132.376	1051.53	-1.53643	-0.586384	1009002,21		0
10561	1009113	1001.05	0.0	28.1017	1034.48	2.9184	0.0650871	-1009002,21,21		0
10562	1000993	1001.1	0.0	154.233	1257.17	2.27814	-2.67058	-1009002,2		0
10564	1009213	1001.05	-1.0	1013.87	1550.35	0.571244	2.40868	-1009002,21		0
10567	1009213	1001.05	-1.0	985.596	1481.58	0.461091	-0.1266	1009002,21		0
10568	1009113	1001.05	0.0	249.902	1236.96	-1.72949	-2.97534	-1009002,21,21		0
10570	1009313	1001.22	0.0	309.546	1378.97	-1.78484	0.184397	1009002,21		0
10571	1092114	1001.38	0.0	116.475	2012.05	3.39896	-0.0436349	-1009002,21,21		0
10574	1009223	1001.05	0.0	305.382	1386.65	-1.81168	-1.34232	1009002,21		0
10576	1009113	1001.05	0.0	852.379	1317.81	0.104612	0.00569678	-1009002,21,21		0
10578	1009223	1001.05	0.0	785.318	1274.71	-0.0989445	-3.01735	-1009002,21,21		0
10579	1009213	1001.05	1.0	380.512	1156.68	0.982639	-1.40105	1009002,21,21		0
10580	1009213	1001.05	-1.0	485.378	1125.01	0.338051	1.66197	1009002,21		0
10584	1009213	1001.05	1.0	368.755	1445.83	-1.70028	-1.78443	1009002,21		0
10585	1000993	1001.1	0.0	472.514	1666.95	-1.69715	1.51251	1009002,-4		0
10586	1009223	1001.05	0.0	714.698	1308.6	-0.590149	2.28641	-1009002,21,21		0
10587	1009113	1001.05	0.0	716.869	1721.41	1.28969	-0.892169	1009002,21,21		0
10588	1009213	1001.05	-1.0	554.566	1250.07	0.814095	0.934872	-1009002,21,21		0
10590	1009213	1001.05	1.0	331.259	1082.66	0.686309	-2.21599	-1009002,21,21		0
10593	1000993	1001.1	0.0	446.434	1191.26	0.912749	2.91177	1009002,21		0
10596	1009213	1001.05	1.0	406.86	1222	1.13949	-0.183452	1009002,21		0
10598	1009223	1001.05	0.0	144.843	1746.49	-2.98114	-1.76284	1009002,21		0
10600	1000993	1001.1	0.0	352.019	1225.03	1.32023	0.495989	-1009002,21		0
10603	1009213	1001.05	1.0	528.514	1358.62	1.15041	1.80616	-1009002,21		0
10604	1009113	1001.05	0.0	533.993	1636.74	1.53345	-1.32303	1009002,21,21		0
10606	1009313	1001.22	0.0	586.353	1163.89	-0.155434	2.65768	-1009002,21,21,21		0
10610	1091114	1001.38	1.0	618.55	1334.51	0.8932	-0.300543	-1009002,21		0
10611	1009113	1001.05	0.0	128.435	1179.26	2.26202	0.77927	1009002,21,21		0
10612	1009213	1001.05	1.0	652.262	1195.04	0.0369778	0.955286	-1009002,21,21		0
10613	1009223	1001.05	0.0	198.078	1320.99	2.15019	-1.27437	-1009002,21		0
10614	1009213	1001.05	1.0	200.158	1033.58	0.738395	1.75204	1009002,21		0
10615	1093214	1001.55	0.0	718.667	1234.8	0.0996266	-0.813675	-1009002,21		0
10617	1009113	1001.05	0.0	702.857	1350.38	-0.743659	2.35419	1009002,21,21		0
10618	1009213	1001.05	1.0	213.458	1086.05	-1.30134	1.17025	-1009002,21,21		0
10623	1000993	1001.1	0.0	472.527	2082.23	-2.02763	-2.0313	-1009002,21		0
10625	1009113	1001.05	0.0	162.968	1609.05	2.73405	-1.67166	1009002,21,21		0
10626	1009213	1001.05	1.0	181.634	1256.37	2.10879	1.73438	-1009002,21,21		0
10627	1093114	1001.55	1.0	1252.09	2052.87	0.89815	1.98578	-1009002,21		0
10628	1009313	1001.22	0.0	1299.84	1739.52	0.431077	-1.20967	1009002,21,21,21		0
10630	1009213	1001.05	1.0	313.034	1686.68	2.14667	2.37292	-1009002,21		0
10631	1009213	1001.05	-1.0	289.52	1052.4	0.488213	-0.710882	1009002,21,21		0
10632	1009213	1001.05	1.0	1057.53	1717.35	0.779505	3.12316	1009002,21,21		0
10636	1009213	1001.05	1.0	1076.25	1674.58	-0.689554	-0.00828989	-1009002,21		0
10638	1092114	1001.38	0.0	658.516	1350.88	0.84303	-2.09733	1009002,21		0
10641	1009213	1001.05	1.0	675.41	2915.69	2.07741	1.02425	-1009002,21,21		0
10643	1009223	1001.05	0.0	494.929	1197.9	-0.790798	-1.17083	1009002,21		0
10644	1092214	1001.38	1.0	563.155	1191.2	-0.533253	1.97274	1009002,21		0
10646	1009113	1001.05	0.0	274.59	1508.35	-2.09117	-2.54822	-1009002,21,21		0
10648	1000993	1001.1	0.0	216.264	1025.07	0.194902	0.839477	1009002,21		0
10649	1009113	1001.05	0.0	960.685	1387.49	-0.0104657	1.59428	-1009002,21		0
10650	1009333	1001.4	0.0	941.14	1435.14	0.426433	-1.58564	1009002,21,21		0
10653	1009213	1001.05	1.0	215.743	1074.04	1.1955	-0.145254	-1009002,21,21		0
10654	1009223	1001.05	0.0	469.608	1453.03	1.44693	2.66121	1009002,-1		0
10655	1009113	1001.05	0.0	400.644	1091.04	-0.404605	0.311366	-1009002,21,21		0
10658	1092214	1001.38	1.0	443.886	1111.3	-0.411006	-2.75449	1009002,2203		0
10659	1009113	1001.05	0.0	586.52	1184.54	0.39671	2.73921	-1009002,21		0
10660	1009213	1001.05	-1.0	541.503	1179.75	-0.546077	-0.281041	-1009002,21,21		0
10667	1009223	1001.05	0.0	1055.97	1492.26	0.308704	1.84948	-1009002,5		0
10670	1009223	1001.05	0.0	945.333	1618.7	0.809128	-1.02886	-1009002,21,21		0
10673	1009223	1001.05	0.0	387.172	1648.93	1.88971	1.53818	-1009002,21		0
10675	1000993	1001.1	0.0	437.068	1280.32	-1.21019	-1.69057	-1009002,1		0
10676	1009223	1001.05	0.0	253.419	1176.89	-1.54112	0.864484	-1009002,21		0
10678	1092214	1001.38	1.0	367.589	1358.94	1.56644	-1.16965	-1009002,21,21		0
10679	1009213	1001.05	1.0	269.703	1244.11	-1.66562	-2.12013	-1009002,21,21		0
10680	1009113	1001.05	0.0	307.608	2415.47	-2.65482	1.00989	1009002,21		0
10681	1009223	1001.05	0.0	278.263	1044.43	-0.373185	0.767411	1009002,21,21		0
10685	1009113	1001.05	0.0	225.86	1145.88	1.5531	-2.65399	1009002,21,21		0
10688	1009223	1001.05	0.0	995.803	1425.4	0.194666	2.37193	-1009002,21,21		0
10689	1009113	1001.05	0.0	829.482	1683.63	1.07216	-0.555521	1009002,21,21		0
10694	1009323	1001.22	-1.0	503.066	1203.5	0.788669	-2.45611	1009002,21,-5		0
10695	1009113	1001.05	0.0	347.86	1060.58	-0.11887	0.940101	1009002,21,21,21		0
10696	1009113	1001.05	0.0	426.827	1633.73	1.77151	2.43299	-1009002,21,21,1		0
10698	1009213	1001.05	-1.0	426.05	2126.82	2.16262	-0.687103	1009002,-2		0
10699	1009113	1001.05	0.0	422.775	1157.01	-0.838083	1.88983	1009002,21,21,21		0
10700	1009223	1001.05	0.0	546.452	1167.87	-0.445231	-1.35622	-1009002,21		0
10701	1009223	1001.05	0.0	531.656	1292.42	-0.995316	0.283681	1009002,21		0
10704	1009323	1001.22	1.0	597.416	1166.51	-0.0623096	-2.50171	-1009002,21,21		0
10706	1000993	1001.1	0.0	623.719	1230.1	-0.534072	-0.614271	1009002,21		0
10708	1091114	1001.38	-1.0	536.241	1261.17	-0.896721	2.30113	-1009002,21,21		0
10709	1009113	1001.05	0.0	644.957	1888.69	1.55945	-1.86628	1009002,21,21,21		0
10712	1009323	1001.22	-1.0	653.456	1289.11	0.683235	1.26917	-1009002,21,21,21		0
10713	1009213	1001.05	-1.0	347.78	1059.96	-0.0612648	1.89186	1009002,21		0
10714	1000993	1001.1	0.0	334.147	1422.47	-1.77129	-1.18024	1009002,21		0
10717	1000993	1001.1	0.0	658.843	1232.58	0.424356	1.44014	1009002,21		0
10719	1009213	1001.05	1.0	687.429	1297.63	-0.624028	-1.64515	1009002,21,21		0
10721	1009323	1001.22	-1.0	127.519	1270.76	-2.50073	-0.947079	-1009002,21		0
10723	1009223	1001.05	0.0	179.463	1170.48	-1.88835	2.01333	1009002,21		0
10724	1009213	1001.05	-1.0	989.606	1492.14	0.481412	0.0268668	-1009002,21,21		0
10726	1093224	1001.55	-1.0	728.014	1893.57	1.42919	2.46281	1009002,21,21		0
10727	1000993	1001.1	0.0	389.293	1107.84	0.649915	0.0980701	-1009002,21,21,21		0
10731	1000993	1001.1	0.0	370.476	1219.71	-1.24519	-2.9889	-1009002,21		0
10733	1009213	1001.05	1.0	571.719	1705.58	-1.52909	1.87329	-1009002,21,21		0
10734	1009113	1001.05	0.0	225.186	1330.29	-2.03478	-1.8463	1009002,21,21		0
10735	1009223	1001.05	0.0	364.006	1105.37	0.741606	0.656885	-1009002,21		0
10738	1009213	1001.05	1.0	554.602	1638.28	1.49338	-2.51937	1009002,21,21		0
10739	1009113	1001.05	0.0	647.586	1448.01	1.05937	-1.25217	1009002,21		0
10740	1009213	1001.05	1.0	498.168	1334.34	1.1733	1.42928	-1009002,3		0
10744	1009213	1001.05	-1.0	387.077	1559.51	1.79382	-2.21519	1009002,21,21		0
10745	1009213	1001.05	1.0	341.347	1815.51	2.1702	0.951546	-1009002,21,21		0
10749	1009113	1001.05	0.0	772.236	2472.66	-1.73687	-2.00149	-1009002,21		0
10750	1009113	1001.05	0.0	700.88	3293.16	2.17922	1.09731	1009002,21,21		0
10753	1009213	1001.05	1.0	547.663	1472.12	1.29997	-0.0747364	1009002,21,21		0
10754	1009113	1001.05	0.0	526.19	1405.01	1.2407	2.95404	-1009002,21,21		0
10755	1009213	1001.05	-1.0	963.718	1640.05	-0.811803	-3.13054	-1009002,21,21		0
10756	1009223	1001.05	0.0	1061.73	1969.99	-1.04541	0.00122215	1009002,-4		0
10758	1092114	1001.38	0.0	528.419	1138.27	-0.219659	0.471535	1009002,21,21		0
10760	1093214	1001.55	0.0	676.495	1401.06	0.914607	2.82928	1009002,21		0
10764	1009313	1001.22	0.0	315.737	1826.93	2.2592	0.829711	-1009002,21,21		0
10766	1009213	1001.05	-1.0	300.248	1067.01	0.665956	0.193535	1009002,21		0
10768	1000993	1001.1	0.0	524.747	1542.05	1.44319	2.32541	1009002,21,21		0
10769	1009223	1001.05	0.0	567.192	1903.49	1.70982	-0.791088	-1009002,21,1		0
10771	1009213	1001.05	1.0	119.338	2475.61	3.63547	-0.594957	1009002,21,21		0
10774	1000993	1001.1	0.0	133.498	1255.73	2.42197	2.50715	-1009002,21,21		0
10775	1009323	1001.22	-1.0	694.625	1224.51	-0.17231	0.663995	-1009002,21		0
10776	1009213	1001.05	1.0	700.402	1502.29	1.04642	-2.58161	1009002,21,21		0
10781	1000993	1001.1	0.0	325.488	2504.74	-2.64167	2.30654	-1009002,21		0
10784	1009113	1001.05	0.0	450.052	3135.77	-2.57488	-0.639381	1009002,21,21		0
10787	1009213	1001.05	1.0	370.989	1134.02	0.903054	0.00980286	1009002,21,21		0
10789	1009113	1001.05	0.0	350.86	1105.41	-0.798707	-3.11412	1009002,21,21		0
10790	1009223	1001.05	0.0	1027.98	1444.33	0.159902	-2.34991	-1009002,21,21		0
10792	1092214	1001.38	1.0	1038.58	1660.61	-0.726228	0.826591	-1009002,21		0
10795	1009213	1001.05	-1.0	332.776	1434.36	-1.793	-0.919669	-1009002,21,21		0
10796	1000993	1001.1	0.0	228.89	1408.5	2.1448	1.96487	-1009002,21		0
10798	1000993	1001.1	0.0	486.803	1593.6	1.5871	1.60934	-1009002,1		0
10802	1000993	1001.1	0.0	474.51	1109.15	0.112444	-1.55653	-1009002,21		0
10803	1009223	1001.05	0.0	262.519	2188.5	-2.69184	0.0633351	-1009002,21		0
10805	1009113	1001.05	0.0	151.887	1014.34	-0.3908	-2.82201	-1009002,21		0
10806	1009323	1001.22	-1.0	634.878	1498.9	1.16365	2.32199	-1009002,21,21,21		0
10807	1009223	1001.05	0.0	446.686	1139.76	0.651664	-0.963318	1009002,-1		0
10809	1092214	1001.38	1.0	287.277	1670.87	2.21956	1.28127	1009002,2103		0
10815	1009113	1001.05	0.0	283.507	1116.46	1.15442	-1.88741	-1009002,21		0
10816	1009223	1001.05	0.0	242.686	1097.73	-1.22958	1.3345	1009002,21		0
10819	1092214	1001.38	-1.0	199.812	1027.21	-0.533637	-1.79879	-1009002,21,21,21		0
10821	1009213	1001.05	1.0	303.805	1071.7	-0.705835	0.626879	-1009002,21		0
10822	1092114	1001.38	0.0	308.91	1462.13	1.90949	-2.56269	1009002,21,21		0
10823	1009213	1001.05	1.0	458.699	2595.82	2.33661	-1.28049	1009002,21,21		0
10824	1009223	1001.05	0.0	458.114	2038.67	2.03107	1.86661	-1009002,21,21		0
10825	1009323	1001.22	-1.0	141.098	1034.71	1.22601	-0.459459	-1009002,21,21		0
10826	1092114	1001.38	0.0	159.129	2043.51	-3.10656	2.76894	-1009002,21		0
10831	1009313	1001.22	0.0	898.998	1458.73	0.59144	-2.43094	-1009002,21		0
10833	1009213	1001.05	-1.0	927.747	1924.16	-1.17347	0.768815	-1009002,21		0
10834	1000993	1001.1	0.0	107.15	1685.31	-3.22947	-1.24622	1009002,21		0
10836	1092114	1001.38	0.0	87.1899	1115.89	2.41644	2.04925	1009002,21,21		0
10838	1009213	1001.05	1.0	820.06	1363.89	0.50376	-0.0857088	1009002,21		0
10841	1092114	1001.38	0.0	814.905	1296.34	-0.143026	-2.53446	1009002,21,21		0
10843	1009223	1001.05	0.0	638.512	2021.9	-1.6704	2.19697	-1009002,1		0
10845	1009213	1001.05	1.0	685.847	1216.61	0.127251	-0.911197	1009002,21,21		0
10848	1009223	1001.05	0.0	302.925	1388.28	1.82279	2.69985	1009002,21,21		0
10849	1009213	1001.05	-1.0	310.461	1092.68	-0.877957	-0.378247	-1009002,21,21		0
10850	1009223	1001.05	0.0	914.04	1993.28	-1.24835	-1.22384	1009002,21,21		0
10855	1009223	1001.05	0.0	912.021	1459.39	-0.565813	1.91449	-1009002,21,21,21,21		0
10856	1009113	1001.05	0.0	690.019	1691.68	-1.30318	-1.37831	-1009002,21,1		0
10857	1009213	1001.05	1.0	902.514	1704.19	-0.987205	1.8714	1009002,21		0
10858	1009323	1001.22	-1.0	653.968	1684.02	-1.35675	1.32466	-1009002,3		0
10860	1009113	1001.05	0.0	768.351	1324.45	-0.502006	-1.64706	1009002,21		0
10861	1092214	1001.38	-1.0	1039.86	1484.56	-0.327056	-0.176306	1009002,21,21		0
10864	1000993	1001.1	0.0	1016.32	1944.28	1.07834	2.92404	1009002,21		0
10865	1009223	1001.05	0.0	658.806	1244.63	-0.490334	0.256623	1009002,21,-1		0
10866	1009213	1001.05	1.0	553.736	1147.15	0.152926	-3.13429	1009002,21		0
10868	1009323	1001.22	1.0	422.319	1228.97	-1.11412	0.575153	1009002,21		0
10870	1009213	1001.05	1.0	461.021	1200.93	-0.905754	-2.4009	-1009002,21		0
10872	1009313	1001.22	0.0	702.492	1700.56	-1.2916	3.13083	1009002,21		0
10873	1009213	1001.05	1.0	733.087	1288.99	0.46002	-0.0191517	-1009002,21		0
10874	1000993	1001.1	0.0	99.6243	1006.92	0.40871	1.28925	-1009002,21,21		0
10876	1009333	1001.4	0.0	154.436	1105	-1.77149	-2.0897	-1009002,21		0
10877	1009223	1001.05	0.0	321.522	1052.63	-0.156259	2.08589	-1009002,2		0
10878	1009223	1001.05	0.0	361.768	1263.52	1.38953	-1.23452	1009002,21		0
10879	1009213	1001.05	-1.0	223.781	1484.72	2.27177	0.341421	-1009002,21,21		0
10880	1092114	1001.38	0.0	450.188	1114.52	0.413806	-2.65679	-1009002,21,21		0
10882	1009113	1001.05	0.0	638.178	1250.86	0.583753	1.40524	1009002,21,21		0
10883	1000993	1001.1	0.0	578.223	1159.9	0.161688	-1.75628	-1009002,21,21		0
10885	1009113	1001.05	0.0	38.3099	1127.99	-3.29967	-2.17263	1009002,21,21,21		0
10886	1009113	1001.05	0.0	257.924	1156.71	-1.44907	1.16908	1009002,-4		0
10888	1009313	1001.22	0.0	1124.21	1561.93	-0.362355	0.0446832	1009002,21,21		0
10889	1009113	1001.05	0.0	1090.1	1480.13	-0.0172444	-3.0942	-1009002,21,21		0
10892	1092214	1001.38	-1.0	1241.84	2001.41	-0.862322	-0.189558	1009002,21,21		0
10893	1009323	1001.22	1.0	1388.37	1751.96	-0.265724	2.94433	-1009002,21,21		0
10894	1092114	1001.38	0.0	426.037	1088.3	0.0280939	-1.61189	-1009002,21		0
10897	1009113	1001.05	0.0	312.99	1048.98	-0.0543685	1.9536	1009002,21,-3		0
10898	1009223	1001.05	0.0	748.798	1263.67	0.244064	1.16502	-1009002,21		0
10903	1092114	1001.38	0.0	298.585	1313.55	-1.70706	-2.30163	1009002,21,21		0
10904	1009113	1001.05	0.0	374.719	1081.86	0.4322	-0.336371	1009002,-4		0
10905	1009113	1001.05	0.0	318.687	1201.54	-1.36481	2.45384	-1009002,21		0
10906	1009323	1001.22	-1.0	193.108	1112.2	-1.57025	2.57204	-1009002,21,21,21,21,21,2		0
10908	1009223	1001.05	0.0	192.47	2312.17	-3.07322	-0.564118	1009002,21,21		0
10909	1092224	1001.38	2.0	522.242	1150.56	0.409331	2.52146	1009002,21,21		0
10912	1000993	1001.1	0.0	521.991	1817.63	-1.72904	-0.760133	1009002,21,21		0
10913	1009213	1001.05	1.0	387.966	1747.43	-1.98038	0.783579	1009002,21		0
10916	1009213	1001.05	-1.0	367.684	1447.53	1.7058	-2.23357	-1009002,21		0
10922	1009223	1001.05	0.0	662.23	1228.48	-0.385601	1.31489	-1009002,21		0
