event	pdgid	mass	charge	pt	energy	eta	phi	mothers	daughters	longLived
8932	1009223	1801.05	0.0	717.033	2045.59	-0.816888	-2.86913	-1009002,21		0
8934	1009213	1801.05	1.0	1634.36	2490.6	0.322819	0.413596	1009002,21,21		0
8936	1092214	1801.38	-1.0	540.61	1895.95	-0.429837	-1.31245	-1009002,21,21		0
8937	1000993	1801.1	0.0	565.81	2188.56	1.42409	1.80947	1009002,-2		0
8938	1009213	1801.05	-1.0	2037.2	2793.71	0.309659	2.2014	1009002,21		0
8940	1009213	1801.05	1.0	2018.48	2720.41	-0.141924	-0.956487	-1009002,21		0
8942	1009113	1801.05	0.0	3237.11	4243.1	-0.602132	-2.05913	-1009002,21		0
8943	1009223	1801.05	0.0	3235.56	3732.5	0.144091	1.08419	1009002,21,21		0
8944	1009323	1801.22	1.0	583.086	2073.2	1.16609	-0.350164	-1009002,21,21		0
8945	1009313	1801.22	0.0	578.846	1906.66	0.397856	2.76305	1009002,21,21		0
8948	1009213	1801.05	-1.0	321.078	2313.65	2.18992	2.68193	-1009002,21		0
8949	1009313	1801.22	0.0	458.256	1947.49	1.05955	-0.238649	-1009002,21		0
8950	1009113	1801.05	0.0	239.414	1936.87	1.75427	-1.67185	-1009002,21,21		0
8952	1009113	1801.05	0.0	284.655	1892.58	1.34125	1.82705	1009002,21,21		0
8953	1009223	1801.05	0.0	425.837	2165.98	1.69893	-2.19918	-1009002,21		0
8956	1009213	1801.05	1.0	407.865	2867.53	2.38411	0.987412	1009002,21,21		0
8958	1009213	1801.05	-1.0	1857.15	3794.34	1.19175	1.99138	-1009002,2		0
8962	1009113	1801.05	0.0	1847.07	2652.37	0.327674	-1.15185	1009002,21,-1		0
8964	1009223	1801.05	0.0	696.172	1932.93	0.126345	3.03337	1009002,21,-2		0
8965	1009223	1801.05	0.0	834.95	1985.19	-0.00808496	-0.017697	-1009002,21,21		0
8967	1009223	1801.05	0.0	917.44	2026.1	-0.151955	-2.69207	-1009002,21		0
8969	1009223	1801.05	0.0	900.875	2056.36	0.447003	0.422064	1009002,21		0
8970	1009323	1801.22	-1.0	419.194	1930.51	1.0913	1.48908	-1009002,21,21		0
8971	1009213	1801.05	-1.0	416.894	2952.4	2.40994	-1.66662	1009002,21,21		0
8972	1009213	1801.05	-1.0	1307.22	2344.42	-0.537757	-1.44101	-1009002,21		0
8974	1009223	1801.05	0.0	1315.08	2723.39	-1.00871	1.70734	1009002,21		0
8975	1009113	1801.05	0.0	576.401	2228	1.4631	1.7759	-1009002,21,21		0
8977	1009213	1801.05	-1.0	1073.84	2526.33	-1.08585	-1.28806	1009002,-3		0
8978	1009323	1801.22	1.0	389.81	2004.18	1.4528	0.510942	-1009002,21		0
8980	1009213	1801.05	-1.0	248.215	2022.23	-1.98403	-2.24826	-1009002,21		0
8982	1000993	1801.1	0.0	1036.33	2082.62	0.133879	-3.07693	-1009002,1		0
8984	1000993	1801.1	0.0	1064.98	2121.31	-0.322135	0.152696	1009002,21,21		0
8986	1000993	1801.1	0.0	402.941	1901.88	0.976638	0.900713	-1009002,21,2		0
8987	1009213	1801.05	1.0	408.837	2228.19	1.83383	-2.44246	1009002,21,21,21		0
8990	1009213	1801.05	-1.0	498.139	2133.43	-1.47295	2.09776	1009002,21,21		0
8991	1000993	1801.1	0.0	527.085	2739.57	-2.04161	-1.09043	1009002,21,-2		0
8992	1009313	1801.22	0.0	384.126	1933.2	1.21115	-1.50056	-1009002,21,21		0
8995	1009313	1801.22	0.0	388.26	1960.04	1.31154	1.79959	1009002,21,21		0
8996	1009113	1801.05	0.0	209.967	1857.71	1.40919	2.00346	-1009002,21		0
8999	1092114	1801.38	0.0	241.652	2038.42	2.04992	-1.06584	1009002,-4		0
9001	1009213	1801.05	-1.0	1673.1	3516.37	1.19631	-0.757113	1009002,21		0
9003	1009213	1801.05	1.0	1640.58	2572.56	-0.484494	2.48461	-1009002,21,1		0
9005	1009313	1801.22	0.0	1666.3	2528.44	-0.358333	-0.783435	1009002,21,21		0
9006	1009213	1801.05	1.0	1689.12	2469.84	0.0333196	2.35292	-1009002,21		0
9008	1009223	1801.05	0.0	555.344	1918.87	-0.610349	-1.13686	-1009002,21,21		0
9010	1009213	1801.05	1.0	629.572	2056.87	1.02912	1.83841	1009002,21,21		0
9013	1009113	1801.05	0.0	1079.06	2742.43	-1.2674	2.96227	-1009002,21,21		0
9015	1009213	1801.05	-1.0	754.139	2385.53	-1.3588	-0.721391	1009002,21,21,21		0
9019	1009213	1801.05	1.0	632.399	1990.34	-0.802433	2.25834	1009002,-3		0
9020	1009113	1801.05	0.0	632.271	1912.84	-0.195031	-0.866572	-1009002,21		0
9021	1000993	1801.1	0.0	289.924	2271.05	-2.24464	-0.85766	1009002,21,21		0
9023	1009223	1801.05	0.0	505.048	1951.76	-0.952592	1.42078	1009002,21		0
9024	1009213	1801.05	1.0	472.286	1891.43	-0.65628	-1.51064	1009002,21,21		0
9025	1000993	1801.1	0.0	465.266	2097.72	-1.48051	1.23131	-1009002,21		0
9026	1009213	1801.05	-1.0	418.502	2560.73	-2.14975	2.77348	-1009002,21		0
9027	1009223	1801.05	0.0	419.966	2290.41	-1.88507	-0.265567	1009002,21		0
9028	1009323	1801.22	-1.0	40.0411	2909.27	4.73711	2.71963	-1009002,21,21		0
9029	1009223	1801.05	0.0	36.5245	1950.45	3.71283	-0.393958	1009002,21		0
9030	1009323	1801.22	-1.0	568.861	1927.32	-0.630359	-1.97037	1009002,21,21		0
9031	1009113	1801.05	0.0	418.169	3148.58	2.50719	1.41159	1009002,21		0
9033	1009113	1801.05	0.0	807.212	1978.22	-0.165369	2.82803	-1009002,21,21		0
9034	1000993	1801.1	0.0	826.898	2086.98	-0.725584	-0.302887	1009002,21,21		0
9038	1009113	1801.05	0.0	202.01	1812.44	0.0928158	-1.87125	-1009002,21		0
9042	1009213	1801.05	-1.0	190.032	1990.81	-2.17634	1.28214	1009002,21,21		0
9043	1000993	1801.1	0.0	1241.94	2399.8	-0.728068	-2.79004	-1009002,21		0
9049	1009223	1801.05	0.0	1341.78	2254.07	-0.142216	0.18477	-1009002,21,21		0
9051	1092114	1801.38	0.0	1338.21	2329.61	-0.451927	2.68792	-1009002,21,21		0
9052	1009213	1801.05	-1.0	1427.48	2329.47	-0.263629	-0.426192	1009002,21,21		0
9054	1009323	1801.22	1.0	634.541	1946.14	-0.560671	-2.40032	1009002,21,21		0
9059	1009323	1801.22	1.0	583.053	2539.25	-1.78707	0.786705	1009002,21		0
9061	1092114	1801.38	0.0	2397.52	3211.88	-0.463045	0.450138	-1009002,21		0
9062	1009213	1801.05	-1.0	2060.68	2847.98	0.373606	-2.66205	1009002,21		0
9063	1009223	1801.05	0.0	212.585	3037.69	-3.13419	0.177686	-1009002,21,21		0
9064	1009223	1801.05	0.0	256.433	2113.48	-2.14098	2.84077	1009002,21,21		0
9065	1092214	1801.38	1.0	1068.71	4368.94	-1.98952	-3.07826	1009002,21		0
9068	1009213	1801.05	-1.0	1150.68	2269.31	0.622034	0.0747957	-1009002,21,21		0
9069	1009223	1801.05	0.0	683.737	2222.47	-1.25996	-1.3361	1009002,21,21		0
9072	1009113	1801.05	0.0	672.009	2982.87	-1.93619	1.69275	1009002,21		0
9074	1000993	1801.1	0.0	1203.9	2428.53	-0.817464	-2.57783	-1009002,21		0
9075	1009223	1801.05	0.0	1201.38	2651.22	-1.06237	0.556094	1009002,21		0
9076	1009213	1801.05	-1.0	1135.45	3099.35	1.4363	2.00435	-1009002,21,21,21		0
9077	1009223	1801.05	0.0	1056.69	2169.92	0.532834	-1.38222	1009002,21,21		0
9078	1009213	1801.05	1.0	1761.53	2926.33	0.767573	-2.4172	-1009002,21		0
9079	1009113	1801.05	0.0	1551.92	2439.73	0.346018	0.549769	1009002,21		0
9080	1009223	1801.05	0.0	709.778	2511.03	1.55147	0.116401	-1009002,21		0
9083	1000993	1801.1	0.0	712.582	2272.58	1.28452	-2.94094	1009002,21		0
9085	1009213	1801.05	1.0	750.418	2623.17	-1.58471	-0.455458	-1009002,21,21		0
9087	1009213	1801.05	-1.0	732.987	2037.33	0.755539	2.62673	1009002,-2		0
9088	1009313	1801.22	0.0	369.014	2057.63	-1.64842	0.089992	-1009002,21,21		0
9089	1009313	1801.22	0.0	380.738	1893.68	-0.993217	-2.86521	1009002,21,-1		0
9093	1009213	1801.05	-1.0	604.799	1903.28	0.186884	-1.41937	1009002,21,21		0
9095	1009213	1801.05	1.0	605.909	2724.39	1.88642	1.7333	-1009002,21,21		0
9099	1009113	1801.05	0.0	1253.46	2302.05	0.530119	-0.622212	1009002,21		0
9100	1009223	1801.05	0.0	1234.64	2482.92	-0.850815	2.48761	-1009002,21		0
9101	1009323	1801.22	1.0	1391.16	2280.3	-0.101497	-0.683834	1009002,21,21,-2		0
9102	1000993	1801.1	0.0	1390.49	2630.79	-0.845312	2.46893	-1009002,21		0
9103	1009113	1801.05	0.0	523.025	2550.12	-1.91036	2.27332	-1009002,21		0
9104	1009113	1801.05	0.0	514.141	2160.27	-1.48473	-0.864112	1009002,21		0
9105	1009113	1801.05	0.0	721.143	2236.39	-1.2182	1.76037	-1009002,21		0
9108	1009213	1801.05	-1.0	709.677	2268.08	1.28311	-1.39516	1009002,21,21		0
9109	1009213	1801.05	-1.0	209.931	1932.06	1.87318	-2.44864	-1009002,21		0
9110	1009223	1801.05	0.0	202.225	2066.3	-2.29415	0.66389	1009002,21		0
9111	1009223	1801.05	0.0	751.915	2093.42	-0.88628	-1.98752	-1009002,21,21		0
9112	1009223	1801.05	0.0	752.314	2397.68	-1.37494	1.15201	1009002,21		0
9113	1009333	1801.4	0.0	833.631	2020.24	0.437021	0.659479	-1009002,21		0
9115	1093214	1801.55	0.0	820.157	2042.85	-0.582257	-2.52768	1009002,21		0
9116	1009113	1801.05	0.0	676.092	2861.6	-1.8598	-1.92843	-1009002,21,2		0
9118	1009113	1801.05	0.0	736.55	2716.78	-1.6744	1.21419	1009002,21		0
9119	1009113	1801.05	0.0	1038.09	2234.51	-0.724409	2.58342	1009002,21,21		0
9120	1000993	1801.1	0.0	1031.91	2092.16	-0.250699	-0.578271	-1009002,21,21		0
9121	1009223	1801.05	0.0	44.9353	1883.12	3.19595	-2.82582	-1009002,21		0
9123	1009213	1801.05	1.0	118.966	1805.1	0.18111	2.95348	1009002,21,-1		0
9124	1009113	1801.05	0.0	516.638	2905.83	-2.16481	-0.718988	-1009002,21		0
9125	1009213	1801.05	-1.0	597.718	1940.72	-0.636475	1.88417	-1009002,21		0
9126	1009213	1801.05	-1.0	820.578	1984.82	-0.181354	-1.52048	-1009002,21,21		0
9130	1009223	1801.05	0.0	847.178	2000.07	0.230403	1.95195	1009002,21		0
9133	1000993	1801.1	0.0	226.124	1824.68	0.748088	3.12343	-1009002,21,21		0
9135	1009213	1801.05	1.0	270.037	2386.34	-2.44303	0.468347	1009002,2101		0
9136	1009223	1801.05	0.0	203.959	1939.97	-1.93508	-0.495328	-1009002,21,1		0
9137	1009223	1801.05	0.0	210.148	1905.43	-1.74843	2.65277	1009002,21,21		0
9138	1009223	1801.05	0.0	473.878	1910.08	0.805459	1.74808	-1009002,21,21		0
9142	1009223	1801.05	0.0	452.28	2204.24	1.69295	-1.23903	1009002,21		0
9143	1009223	1801.05	0.0	748.857	2073.6	-0.838128	1.57139	-1009002,21		0
9144	1009223	1801.05	0.0	751.188	2016.12	0.631599	-1.56104	1009002,21		0
9145	1009113	1801.05	0.0	72.0764	1869.57	-2.62784	1.74742	1009002,21		0
9146	1009213	1801.05	1.0	95.3703	1862.16	2.28441	-1.07142	-1009002,21		0
9147	1009213	1801.05	1.0	1285.95	2214.85	-0.0699074	0.858887	1009002,21		0
9148	1009213	1801.05	-1.0	1083.73	2662.88	-1.19948	-2.01992	1009002,21		0
9150	1009223	1801.05	0.0	349.09	1966.02	-1.45463	0.646928	1009002,21		0
9151	1000993	1801.1	0.0	365.717	2152.33	1.83817	-2.33124	-1009002,21		0
9152	1009213	1801.05	1.0	1459.46	2568.54	0.699479	-2.06939	-1009002,21,21,21		0
9153	1009113	1801.05	0.0	1451.28	2356.4	-0.305412	1.08007	1009002,21,21		0
9154	1009213	1801.05	-1.0	536.168	2301.71	-1.63939	-0.916638	1009002,21,21,21		0
9155	1009213	1801.05	-1.0	544.04	2250.78	-1.55858	2.28281	1009002,21		0
9157	1009113	1801.05	0.0	1084.54	2102.83	-0.0401699	-1.91801	1009002,21		0
9158	1009213	1801.05	1.0	1107.69	2117.76	0.107174	1.29984	1009002,21,21		0
9160	1009223	1801.05	0.0	1294.3	2590.68	-0.905524	0.00100745	1009002,21,21		0
9162	1009213	1801.05	-1.0	1272.96	2546.78	0.881695	3.1092	-1009002,21,21		0
9164	1009213	1801.05	-1.0	684.85	1927.9	0.0919953	-1.73907	-1009002,21,21		0
9168	1009213	1801.05	1.0	420.526	2165.87	1.71216	2.50918	1009002,21,21		0
9169	1009313	1801.22	0.0	627.809	2279.53	-1.43825	-2.22312	1009002,21,21		0
9170	1009323	1801.22	-1.0	191.056	2414.98	2.82018	-1.00381	-1009002,21		0
9172	1093214	1801.55	0.0	960.058	2284.55	-0.928838	1.17353	-1009002,21,21		0
9173	1009213	1801.05	-1.0	930.969	2029.32	0.0937777	-1.80527	1009002,21		0
9174	1009213	1801.05	1.0	979.294	2394.08	-1.05544	0.742345	1009002,21		0
9175	1000993	1801.1	0.0	1433.41	2382.3	-0.416086	-2.26385	-1009002,21		0
9177	1009213	1801.05	-1.0	954.15	2235.37	-0.854321	-2.94814	1009002,21,21		0
9178	1009213	1801.05	1.0	950.451	2048.49	0.231232	0.179927	-1009002,21		0
9179	1009213	1801.05	-1.0	1809.09	2662.85	0.407495	-2.56111	-1009002,21,21		0
9181	1009213	1801.05	1.0	1718.18	2489.19	-0.00728576	0.812137	1009002,21		0
9182	1092224	1801.38	2.0	156.283	2086.89	2.59593	1.85796	1009002,21,21		0
9183	1009223	1801.05	0.0	143.851	1830.53	-1.4626	-1.44949	-1009002,21,21,21		0
9186	1092224	1801.38	2.0	38.6619	1840.83	2.97347	-1.33186	1009002,2203		0
9187	1009213	1801.05	-1.0	134.981	2019.65	2.60022	1.51459	-1009002,21,21		0
9188	1009113	1801.05	0.0	1308.45	2697.4	-0.992805	3.05912	-1009002,21		0
9190	1092114	1801.38	0.0	1302.38	2271.31	-0.350997	-0.0728817	1009002,21,21		0
9192	1009223	1801.05	0.0	141.547	1835.59	-1.56844	-0.141734	-1009002,2		0
9195	1009223	1801.05	0.0	119.224	1976.98	2.61027	0.0986672	1009002,-1		0
9196	1000993	1801.1	0.0	651.963	2326.47	-1.45487	-1.55698	1009002,21,21		0
9197	1009323	1801.22	-1.0	629.755	2001.17	-0.851082	1.59753	-1009002,21		0
9198	1009223	1801.05	0.0	1046.82	2083.68	-0.0438864	0.0638817	-1009002,21,21		0
9199	1009213	1801.05	1.0	1095.55	2264.31	0.696665	3.13051	1009002,21		0
9201	1009223	1801.05	0.0	127.584	2321.45	3.13187	0.288433	-1009002,21		0
9203	1009213	1801.05	1.0	133.495	2072.21	-2.72709	-3.1178	1009002,21,21		0
9205	1009113	1801.05	0.0	252.363	1934.73	-1.68934	-1.35913	-1009002,21		0
9206	1009213	1801.05	-1.0	1140.06	3216.83	-1.49316	0.108317	1009002,21		0
9207	1009213	1801.05	-1.0	324.625	1839.75	-0.551989	-0.824081	-1009002,21,21		0
9208	1009313	1801.22	0.0	327	1992.1	1.61035	2.37189	-1009002,21,21,21		0
9212	1009113	1801.05	0.0	867.022	2377.28	-1.18597	-1.91675	-1009002,21,21		0
9214	1092114	1801.38	0.0	942.165	2121.45	-0.606033	1.24673	1009002,2103		0
9217	1009113	1801.05	0.0	1647.24	2469.46	-0.226088	0.120782	-1009002,1		0
9219	1009313	1801.22	0.0	1666.58	2632.32	-0.544243	-2.84483	-1009002,21,21		0
9221	1009113	1801.05	0.0	306.495	2144.43	-2.00973	-0.159374	-1009002,21,21		0
9222	1000993	1801.1	0.0	279.652	1828.82	-0.512633	-3.10729	1009002,21,21		0
9225	1000993	1801.1	0.0	773.877	1971.51	0.267873	-0.763445	-1009002,21		0
9226	1009223	1801.05	0.0	829.431	2479.6	-1.34802	2.36508	1009002,21		0
9227	1009213	1801.05	-1.0	831.102	2043.14	-0.559661	-2.25732	-1009002,21		0
9228	1009213	1801.05	1.0	831.001	2119.58	-0.808227	0.868406	1009002,-2		0
9232	1009113	1801.05	0.0	1334.73	2242.98	-0.0564666	0.341392	-1009002,21,21		0
9233	1009213	1801.05	-1.0	1317.35	2284.4	-0.363305	-2.74973	1009002,21		0
9235	1009213	1801.05	1.0	1074.18	2100.56	0.112707	0.872663	-1009002,21		0
9236	1092114	1801.38	0.0	1003.12	2351.06	-0.967865	-2.33332	1009002,21,21,21		0
9238	1000993	1801.1	0.0	530.195	2075.8	1.28545	1.92336	-1009002,21		0
9240	1009213	1801.05	1.0	540.84	2358.87	1.69555	-1.19596	1009002,21,21		0
9242	1009213	1801.05	1.0	551.989	2008.92	-1.05668	0.0639209	1009002,21,21		0
9243	1009213	1801.05	1.0	910.572	2515.82	1.27501	2.93004	-1009002,21		0
9245	1009213	1801.05	-1.0	781.385	3136.33	1.85882	-0.489902	-1009002,21,21		0
9248	1009323	1801.22	1.0	1944.32	2650.54	-0.0120857	2.97136	1009002,-3		0
9249	1009313	1801.22	0.0	787.006	2629.32	1.53746	3.08038	-1009002,21,21,21		0
9250	1000993	1801.1	0.0	683.16	1940.89	-0.340901	0.0299964	1009002,21		0
9251	1009213	1801.05	1.0	718.381	1969.31	-0.462224	-2.44655	1009002,21		0
9253	1093224	1801.55	1.0	737.84	2116.4	0.967134	0.675002	-1009002,21		0
9260	1009113	1801.93	0.0	622.637	1930	-0.465507	-1.30948	-1009002,1		0
9262	1009113	1801.05	0.0	471.862	1945.65	1.01416	1.82239	1009002,21,21,21		0
9263	1009213	1801.05	1.0	756.333	2033.85	0.69218	0.0617742	1009002,21		0
9264	1009213	1801.05	-1.0	771.14	1974.1	-0.309022	-3.09655	1009002,21		0
9265	1000993	1801.1	0.0	475.342	2343.88	-1.81618	-2.36794	1009002,-2		0
9266	1009213	1801.05	-1.0	651.95	1988.8	0.748993	0.628916	-1009002,2		0
9268	1009223	1801.05	0.0	152.148	1902.47	2.07067	-0.730675	-1009002,21,21		0
9269	1009213	1801.05	1.0	480.503	2042.72	-1.32033	2.69827	1009002,-2		0
9270	1009213	1801.05	1.0	363.969	1913.89	-1.17864	-1.58016	-1009002,21,21		0
9271	1009113	1801.05	0.0	349.913	1947.17	-1.38092	1.51697	1009002,21,21,21		0
9272	1009323	1801.22	-1.0	1370.96	2353.04	-0.453028	1.08185	-1009002,21,21,21,21		0
9274	1009213	1801.05	1.0	1697.2	2481.23	-0.105593	-1.5981	1009002,21,21		0
9275	1009223	1801.05	0.0	130.056	1819.83	-1.3198	-2.44687	-1009002,21,21		0
9279	1009213	1801.05	1.0	146.65	1815.26	-1.00239	0.673463	1009002,-5		0
9281	1092114	1801.38	0.0	338.471	1843.44	-0.553122	2.27887	-1009002,21		0
9284	1009113	1801.05	0.0	349.141	1934.59	-1.3301	-0.887049	1009002,21,21		0
9287	1009313	1801.22	0.0	504.302	2079.36	1.35098	1.48712	-1009002,21,21		0
9293	1009313	1801.22	0.0	558.86	2003.96	-1.02391	-1.70168	1009002,21,21		0
9294	1009313	1801.22	0.0	661.142	2097.89	-1.0681	2.01588	-1009002,21		0
9296	1009213	1801.05	1.0	1034.23	3362.32	1.66808	-0.487171	1009002,-2		0
9297	1093214	1801.55	0.0	565.482	1890.06	0.146996	2.95099	1009002,21		0
9298	1009223	1801.05	0.0	599.845	2002.93	0.926604	-0.0911877	-1009002,21		0
9299	1000993	1801.1	0.0	383.497	2292.39	-1.98211	0.972578	1009002,21,21		0
9303	1000993	1801.1	0.0	632.964	2007.93	-0.869334	-1.34555	1009002,21,21		0
9305	1009213	1801.05	-1.0	161.757	1919.83	-2.09141	-0.835406	-1009002,21		0
9306	1000993	1801.1	0.0	121.201	2330.36	3.19295	-3.11336	-1009002,21		0
9307	1009213	1801.05	-1.0	1039.8	2124.97	0.408373	-0.562063	-1009002,21,21		0
9309	1009213	1801.05	1.0	1058.59	2242.59	0.709242	2.58497	1009002,21,21		0
9310	1009223	1801.05	0.0	850.395	2098.81	-0.715612	-1.97485	1009002,21		0
9314	1009223	1801.05	0.0	882.816	2054.2	0.483225	1.18895	1009002,21		0
9316	1009333	1801.4	0.0	415.888	1852.92	-0.293225	0.130226	-1009002,21,21,21		0
9319	1093214	1801.55	0.0	420.134	2037.47	-1.45807	-2.99003	1009002,21,21		0
9320	1009213	1801.05	-1.0	224.095	1840.46	-1.1163	2.66233	-1009002,21		0
9321	1009213	1801.05	1.0	208.259	1813.26	0.13268	-0.312475	1009002,21,21		0
9325	1009213	1801.05	-1.0	1073.57	2100.24	-0.112512	-1.66349	-1009002,21		0
9326	1092114	1801.38	0.0	957.414	2108.14	0.530129	1.58268	1009002,21,21		0
9329	1009213	1801.05	1.0	293.393	2641.32	-2.57215	-1.26362	-1009002,21,21,21		0
9330	1009213	1801.05	-1.0	293.828	1864.77	-1.08208	1.85036	1009002,21		0
9331	1000993	1801.1	0.0	1063.52	2330.27	0.857002	0.95655	-1009002,21,1		0
9332	1009213	1801.05	-1.0	1051.73	2444.09	1.02335	-2.18533	1009002,21,21		0
9333	1009213	1801.05	1.0	407.012	2019.69	-1.44837	0.407065	1009002,21,21		0
9335	1009223	1801.05	0.0	425.275	3010.28	-2.42078	-2.59182	-1009002,21		0
9336	1009213	1801.05	1.0	592.381	2344.95	-1.58193	3.05361	-1009002,21,21		0
9338	1009213	1801.05	-1.0	253.786	1828.11	0.67239	-0.342268	1009002,21		0
9340	1000993	1801.1	0.0	812.876	1976.24	0.0347648	1.5166	-1009002,21		0
9342	1000993	1801.1	0.0	680.913	2042.48	0.881736	-1.58212	1009002,21,21		0
9343	1009213	1801.05	-1.0	827.857	1999.47	-0.311616	2.5686	-1009002,21,21,21		0
9346	1009213	1801.05	-1.0	742.663	2169.81	1.07014	-0.385656	1009002,21,21		0
9347	1009113	1801.05	0.0	188.481	1813.81	0.522028	0.628108	-1009002,21		0
9349	1009113	1801.05	0.0	204.362	1909.53	1.79899	-2.29201	1009002,21		0
9351	1009213	1801.05	-1.0	913.762	2202.04	0.85314	-1.71146	1009002,21,21		0
9352	1009113	1801.05	0.0	846.419	2250.93	-1.04305	1.37395	-1009002,21		0
9353	1009213	1801.05	1.0	1426.35	2799.33	0.964606	-0.910374	-1009002,21		0
9354	1009213	1801.05	-1.0	1252.82	2197.77	-0.103394	2.13133	1009002,21		0
9355	1009113	1801.05	0.0	1999.86	2779.76	-0.341154	-0.277815	-1009002,21,21		0
9356	1009213	1801.05	1.0	2056.93	3427	-0.884591	2.86007	-1009002,21,21,21,21		0
9358	1009113	1801.05	0.0	572.315	1891.62	0.144551	0.244314	1009002,21		0
9359	1009113	1801.05	0.0	598.539	3171.31	2.15244	-2.89873	-1009002,21		0
9360	1009323	1801.22	1.0	666.636	2381.83	1.49309	2.75148	-1009002,21,21		0
9362	1009313	1801.22	0.0	668.482	1921.57	-0.0505881	-0.244376	1009002,21,21,21		0
9365	1000993	1801.1	0.0	230.756	1830.87	0.892135	-0.254572	1009002,21		0
9367	1009313	1801.22	0.0	280.922	1899.19	1.396	3.01068	-1009002,21		0
9368	1009113	1801.05	0.0	1091.76	2107.79	0.0769192	-0.942804	-1009002,21,21		0
9369	1000993	1801.1	0.0	670.396	1929.44	0.252866	2.1888	1009002,-3		0
9370	1000993	1801.1	0.0	726.65	1946.23	-0.172192	2.54047	-1009002,4		0
9372	1009113	1801.05	0.0	1111.86	2908.73	-1.34774	-0.569289	1009002,21,21		0
9373	1009313	1801.22	0.0	116.771	2035.73	-2.78407	-2.34265	-1009002,21,21		0
9374	1009113	1801.05	0.0	121.315	1821.1	1.43615	-0.27514	1009002,21,21		0
9376	1009113	1801.05	0.0	666.743	1976.51	0.653237	1.6956	-1009002,21,21		0
9385	1009213	1801.05	-1.0	672.503	1944.11	-0.417518	-1.44069	1009002,-3		0
9386	1009213	1801.05	1.0	615.669	2142.6	-1.2479	1.9335	-1009002,21,21		0
9387	1009113	1801.05	0.0	554.521	1887.06	0.176813	-1.24636	1009002,-2		0
9388	1009313	1801.22	0.0	945.26	2234.92	-0.866682	-2.04666	-1009002,21		0
9389	1009323	1801.22	-1.0	930.768	2484.7	-1.21847	1.07349	1009002,-1		0
9390	1009223	1801.05	0.0	1070.48	2275.13	-0.75475	-0.637285	-1009002,21		0
9392	1000993	1801.1	0.0	1042.53	2456.5	-1.04882	2.45623	1009002,21,21,21		0
9394	1009213	1801.05	1.0	669.089	4074.55	-2.38256	2.33849	-1009002,21,21,2		0
9395	1009213	1801.05	-1.0	652.583	2227.16	1.32135	-0.715782	1009002,-1		0
9397	1009113	1801.05	0.0	403.716	2716.93	2.30029	2.24397	-1009002,21,21		0
9399	1009113	1801.05	0.0	404.511	2324.77	1.96396	-0.933564	1009002,-2		0
9400	1009313	1801.22	0.0	327.258	1832.48	-0.243709	2.18901	-1009002,2		0
9401	1009323	1801.22	1.0	215.671	1823.06	-0.761759	-1.1715	-1009002,21,21		0
9404	1009213	1801.05	1.0	472.605	2360.2	-1.83997	0.221992	-1009002,21		0
9405	1092214	1801.38	1.0	826.529	3222.91	1.84186	2.31551	1009002,21,-1		0
9406	1000993	1801.1	0.0	1389.01	2335.97	0.37447	-2.30481	1009002,21		0
9407	1092214	1801.38	1.0	1394.53	2430.17	0.574659	0.8388	1009002,21		0
9408	1092214	1801.38	1.0	722.878	2000.11	0.625955	-1.69175	-1009002,21,21		0
9409	1092114	1801.38	0.0	691.443	1937.24	-0.247346	1.45252	1009002,21,21		0
9411	1009323	1801.22	1.0	1301.55	2239.21	0.20972	-1.51434	1009002,21,21,21,21		0
9415	1009223	1801.05	0.0	1339.93	2399.35	-0.596274	1.63128	-1009002,21,21		0
9417	1009213	1801.05	-1.0	432.633	2009.26	-1.35026	0.269714	-1009002,21,21		0
9419	1009113	1801.05	0.0	456.037	1888	-0.68229	-2.7242	-1009002,21		0
9420	1009213	1801.05	-1.0	730.701	2327.94	1.32761	0.0906952	-1009002,21		0
9425	1009313	1801.22	0.0	592.284	1896.11	0.00320689	-2.7522	-1009002,21		0
9428	1009113	1801.05	0.0	340.854	2193.79	-1.9756	1.73102	-1009002,21		0
9429	1009113	1801.05	0.0	959.537	3236.33	1.6901	0.541328	1009002,21		0
9430	1000993	1801.1	0.0	847.869	2261.38	1.05714	-0.241689	1009002,21,21		0
9432	1009313	1801.22	0.0	849.922	2773.59	1.55871	-3.13227	-1009002,21,21		0
9433	1009323	1801.93	-1.0	551.817	2354.38	-1.66837	-2.18752	-1009002,3		0
9434	1009213	1801.05	1.0	683.219	2024.9	-0.818986	0.607255	1009002,21,21		0
9435	1009213	1801.05	-1.0	149.534	2920.16	-3.42462	-0.0132429	-1009002,21,21		0
9436	1009323	1801.22	1.0	94.7961	1834.42	1.97272	2.47838	1009002,21,21		0
9437	1000993	1801.1	0.0	1162.67	2402.59	0.83317	1.86677	1009002,21		0
9438	1009223	1801.05	0.0	1212.17	2654.72	-1.05411	-1.47059	-1009002,21		0
9439	1009213	1801.05	1.0	1406.95	2736.61	-0.929926	0.0778469	1009002,21		0
9441	1093214	1801.55	0.0	1675.64	2561.13	-0.412714	2.94237	1009002,21,21		0
9443	1009113	1801.05	0.0	889.494	2141.24	0.758758	1.15164	1009002,21,21		0
9444	1009213	1801.05	1.0	751.455	3616.24	2.10711	-2.24973	-1009002,21		0
9445	1092214	1801.38	1.0	655.737	2131.97	1.15112	2.08164	1009002,21,-3		0
