event	pdgid	mass	charge	pt	eta	phi	mothers	daughters	longLived
5125	1009213	1801.05	1.0	2312.41	3281.6	0.601301	-2.25963	1009002,21,21,21,21		0
5126	1093214	1801.55	0.0	2314.73	3344.39	0.647832	0.879215	-1009002,21,21		0
5128	1009213	1801.05	1.0	491.485	2065.79	1.35016	-1.08323	1009002,21		0
5130	1009323	1801.22	-1.0	486.074	2020.12	1.24571	2.03417	-1009002,21		0
5131	1009213	1801.05	1.0	101.319	1876.21	-2.33026	-3.01768	-1009002,21		0
5132	1009113	1801.05	0.0	124.523	2571.69	-3.38269	0.14077	1009002,-1		0
5133	1009213	1801.05	1.0	415.747	2301.22	1.90843	-2.61388	-1009002,21		0
5134	1009113	1801.05	0.0	381.77	1843.94	-0.26637	0.217135	1009002,21		0
5136	1009213	1801.05	-1.0	198.475	1901.82	-1.78981	3.1116	-1009002,21,21		0
5138	1009223	1801.05	0.0	210.203	2331.22	2.63989	-0.00621748	1009002,21,-3		0
5139	1009223	1801.05	0.0	605.166	1938.15	-0.596342	-1.97793	-1009002,21		0
5140	1092214	1801.38	1.0	640.261	2185.16	-1.27671	1.19499	1009002,21,21		0
5141	1009113	1801.05	0.0	701.723	1942.12	0.265827	-0.737958	-1009002,21		0
5143	1009213	1801.05	1.0	643.43	2521.7	1.66722	2.44322	1009002,21		0
5144	1009113	1801.05	0.0	148.559	1860.21	-1.80859	1.56943	-1009002,21		0
5145	1092114	1801.38	0.0	112.645	2445.32	3.3785	-2.17943	1009002,21,-1		0
5146	1009323	1801.22	1.0	448.474	1991.94	-1.25505	-1.87315	1009002,21,21		0
5149	1009223	1801.05	0.0	545.821	1943.91	0.80297	1.13167	-1009002,21		0
5151	1009113	1801.05	0.0	499.482	1877.32	-0.345876	-1.28676	1009002,21		0
5152	1009223	1801.05	0.0	502.937	1965.21	-1.0171	1.85292	-1009002,21,21		0
5156	1009213	1801.05	-1.0	1155.04	2421.05	0.867786	0.546453	-1009002,21,21		0
5159	1000993	1801.1	0.0	1459.3	2487.95	0.585184	-2.61653	-1009002,21,21		0
5160	1009223	1801.05	0.0	1330.79	2249.64	0.160662	-0.950425	-1009002,21		0
5165	1000993	1801.1	0.0	1331.48	2796.54	-1.05233	2.19077	1009002,21,21		0
5166	1009113	1801.05	0.0	459.16	2983.12	-2.32834	-0.575542	1009002,21,-4		0
5167	1092114	1801.38	0.0	158.154	2033.21	2.47138	2.66058	1009002,21		0
5169	1009113	1801.05	0.0	198.052	3485.75	3.40467	-0.970604	-1009002,21,21		0
5170	1009213	1801.05	-1.0	199.172	2313.42	2.67489	2.16206	1009002,21,21,21		0
5171	1092224	1801.38	-2.0	307.819	1924.32	-1.42473	-2.76765	-1009002,21		0
5172	1009223	1801.05	0.0	306.233	2128.03	1.98307	0.367434	-1009002,2		0
5175	1009113	1801.05	0.0	552.076	2524.44	-1.83228	-2.41127	-1009002,21,21		0
5180	1009113	1801.05	0.0	514.091	1873.62	-0.0946341	0.370598	1009002,-1		0
5184	1000993	1801.1	0.0	679.671	1937.09	-0.311923	2.81519	-1009002,1		0
5185	1009213	1801.05	-1.0	690.932	2671.22	-1.71009	-0.339354	1009002,21,21		0
5190	1009213	1801.05	-1.0	1350.89	2251.82	-0.0332737	-0.757607	-1009002,21		0
5191	1009113	1801.05	0.0	1358.6	2270.72	0.188819	2.37492	1009002,21,21		0
5192	1009223	1801.05	0.0	567.513	1889	-0.0873313	2.23631	-1009002,21		0
5193	1009213	1801.05	-1.0	611.285	1922.61	-0.444899	-0.945552	-1009002,21		0
5194	1009113	1801.05	0.0	228.011	2811.35	2.9382	-1.71681	1009002,21,21		0
5197	1009113	1801.05	0.0	244.303	1939.88	1.74487	1.46819	-1009002,21		0
5198	1009223	1801.05	0.0	596.483	1898.84	0.12953	2.22571	-1009002,21		0
5200	1009223	1801.05	0.0	546.785	1883.11	0.105667	-1.30152	1009002,21		0
5202	1009113	1801.05	0.0	695.031	1949.25	-0.378891	2.45277	-1009002,21		0
5203	1009313	1801.22	0.0	1040.76	2748.3	-1.31375	-0.529741	-1009002,21,21		0
5204	1009113	1801.05	0.0	1003.22	2066.8	-0.145328	2.32134	-1009002,21,21		0
5206	1009213	1801.05	1.0	981.518	2301.54	0.925682	-0.79392	-1009002,21,21		0
5207	1009213	1801.05	1.0	1092.69	2511.2	-1.04817	0.920534	1009002,21,21		0
5210	1092114	1801.38	0.0	1193.7	2167.93	0.144717	-2.15341	1009002,21,21		0
5211	1000993	1801.1	0.0	539.979	1946.59	-0.833024	0.716258	1009002,21		0
5212	1009313	1801.22	0.0	711.263	1985.56	-0.582725	2.68833	1009002,21		0
5214	1000993	1801.1	0.0	920.335	2730.61	1.44061	2.46507	1009002,21,21		0
5216	1009213	1801.05	-1.0	983.247	2092.75	0.406842	-0.946292	-1009002,21,21		0
5218	1009213	1801.05	1.0	589.702	1895.19	0.0258677	-0.856035	1009002,21,21		0
5221	1091114	1801.38	-1.0	640.673	2043.43	0.967561	2.62543	1009002,21		0
5223	1009113	1801.05	0.0	964.282	2060.57	-0.275416	-1.43163	-1009002,21,21		0
5226	1009213	1801.05	-1.0	919.825	2115.01	0.630563	1.74561	1009002,21,21		0
5228	1009213	1801.05	-1.0	950.211	2170.57	0.725506	-0.756512	1009002,21,21,21		0
5230	1009213	1801.05	1.0	964.533	2068.34	0.32827	2.4077	-1009002,21,2		0
5232	1009213	1801.05	-1.0	983.225	3305.46	1.69647	3.06441	-1009002,21,21		0
5233	1000993	1801.1	0.0	831.865	1990.33	-0.19064	-0.338037	1009002,21		0
5237	1009213	1801.05	-1.0	795.714	2369.97	-1.27916	1.94993	1009002,21		0
5239	1000993	1801.1	0.0	915.864	2035.52	0.265582	-1.1638	1009002,21,21		0
5240	1000993	1801.1	0.0	690.899	2349.72	1.41731	2.07193	1009002,21		0
5246	1009223	1801.05	0.0	521.214	1969.54	-0.988146	-1.1919	1009002,21		0
5248	1009213	1801.05	-1.0	1663.9	2645.12	-0.565618	-1.65944	-1009002,21		0
5249	1009113	1801.05	0.0	1657.55	2525.09	0.366012	1.47555	1009002,21,21		0
5250	1009223	1801.05	0.0	582.166	1995.49	0.940513	0.704075	1009002,21,21		0
5256	1009223	1801.05	0.0	636.706	1927.71	-0.395818	-2.33785	-1009002,21		0
5258	1009213	1801.05	-1.0	906.84	3101.76	1.68338	-2.40384	1009002,21,21		0
5259	1000993	1801.1	0.0	928.796	2026.79	-0.0378542	0.727551	-1009002,21,21		0
5261	1009333	1801.4	0.0	850.325	2761.35	1.54972	-0.0778321	1009002,21,21		0
5262	1093214	1801.55	0.0	845.683	2163.82	0.884426	3.06583	-1009002,21,21		0
5265	1009223	1801.05	0.0	1100.08	2115.36	0.130713	-0.705358	-1009002,21,21		0
5266	1092214	1801.38	1.0	1133.75	2688.28	-1.16579	2.52659	1009002,21,21		0
5270	1092114	1801.38	0.0	710.166	2265.43	1.27824	-2.39571	1009002,21,-1		0
5271	1000993	1801.1	0.0	725.145	2059.61	0.843859	0.657172	-1009002,21,21		0
5272	1009223	1801.05	0.0	479.008	2818.84	2.19076	-2.16099	1009002,-2		0
5274	1009213	1801.05	-1.0	510.167	1873.67	0.158329	1.04801	-1009002,21		0
5276	1009213	1801.05	1.0	235.384	2828.41	-2.91647	1.63336	-1009002,21,21		0
5277	1009113	1801.05	0.0	427.856	2241	-1.80316	-1.5429	1009002,21,-3		0
5278	1009313	1801.22	0.0	1135.22	2656.95	-1.13804	-0.703729	1009002,21,21		0
5279	1009323	1801.22	1.0	1100.53	2110.82	0.000233211	2.35734	-1009002,21,21		0
5284	1092224	1801.38	-2.0	477.611	2377.48	1.84681	0.029187	-1009002,4		0
5288	1009223	1801.05	0.0	553.236	2327.01	-1.63549	2.79034	1009002,21		0
5289	1009113	1801.05	0.0	1709.51	2788.01	0.686328	-1.10649	-1009002,21		0
5290	1009213	1801.23	-1.0	1036.38	3128.24	1.55266	1.99728	1009002,-2		0
5296	1009323	1801.22	-1.0	1356.28	2537.23	0.777191	2.83569	1009002,-1		0
5297	1000993	1801.1	0.0	1628.13	2749.49	0.726818	-0.429857	1009002,21,21		0
5299	1009113	1801.05	0.0	635.591	1918.05	-0.274259	-2.35139	-1009002,21,21,21		0
5300	1000993	1801.1	0.0	302.593	1966.66	1.61365	1.41927	1009002,21		0
5302	1093214	1801.55	0.0	769.427	1962.64	-0.155114	1.91859	-1009002,21		0
5304	1009313	1801.22	0.0	730.509	2659.38	-1.64149	-1.15726	1009002,21		0
5305	1009213	1801.05	-1.0	564.245	2094.62	-1.25428	-1.92531	-1009002,21		0
5306	1009213	1801.05	1.0	606.814	2214.19	-1.38496	1.21014	1009002,21,21		0
5309	1009213	1801.05	1.0	547.073	1892.27	0.347542	-1.52493	-1009002,21,21		0
5310	1092214	1801.38	1.0	622.082	1924.2	-0.415136	1.44629	1009002,21,21,-3		0
5311	1009113	1801.05	0.0	752.914	2182.53	1.07628	-0.354194	-1009002,21		0
5313	1009113	1801.05	0.0	776.286	1962.99	-0.106964	2.78551	1009002,21,21		0
5315	1009323	1801.22	1.0	643.469	2004.97	-0.83416	0.913832	1009002,21		0
5316	1009313	1801.22	0.0	665.437	1921.2	0.0925427	-2.20076	-1009002,2		0
5321	1009213	1801.05	-1.0	1272.03	3375.6	-1.44781	-0.228461	-1009002,21		0
5323	1009213	1801.05	-1.0	1195.89	2167.86	-0.133569	2.93042	1009002,21,21		0
5324	1009313	1801.22	0.0	395.992	1858.28	-0.547894	2.78702	1009002,21,21,21		0
5326	1009323	1801.22	1.0	377.165	4045.03	-2.95249	-0.605865	-1009002,21,21		0
5327	1009313	1801.22	0.0	664.508	2828.92	1.85776	-2.15521	-1009002,21		0
5330	1093114	1801.55	-1.0	652.363	2630.6	1.7407	0.995157	1009002,21,21,21		0
5331	1009323	1801.22	1.0	1875.37	2685.31	-0.35028	-2.41122	-1009002,21,21		0
5332	1009323	1801.22	1.0	1697.06	3112.51	0.958603	0.665916	1009002,21,21		0
5336	1092214	1801.38	1.0	2963.87	3941.41	-0.595805	-1.11719	1009002,21		0
5337	1000993	1801.1	0.0	2946.5	3478.57	0.141337	2.08466	-1009002,2		0
5339	1009213	1801.05	-1.0	1224.1	3572.66	1.57575	1.59144	-1009002,21,21,21		0
5340	1009213	1801.05	1.0	1225.97	2487.13	0.866081	-1.54789	1009002,21,21		0
5342	1009323	1801.22	-1.0	1274.25	2361.64	-0.620334	-2.64064	-1009002,21		0
5344	1009223	1801.05	0.0	1180.67	2164.6	0.183966	0.566018	1009002,21		0
5346	1092114	1801.38	0.0	993.337	2421.84	1.07033	2.82416	1009002,21,21		0
5350	1009113	1801.05	0.0	999.538	2065.41	0.15136	-0.325631	-1009002,21,21		0
5351	1009313	1801.22	0.0	507.728	1913.64	-0.722764	-2.97928	-1009002,21,21		0
5355	1009213	1801.05	-1.0	655	1980.15	-0.701588	0.347055	1009002,21,21,21		0
5357	1009213	1801.05	1.0	1182.83	2431.92	0.847939	-2.4865	1009002,21		0
5358	1092114	1801.38	0.0	1221.64	2184.47	0.15165	0.661453	1009002,21		0
5360	1009223	1801.05	0.0	1480.78	3844.11	-1.47187	2.34713	-1009002,21		0
5362	1009113	1801.05	0.0	1464.08	2431.37	-0.476327	-0.863394	1009002,21		0
5363	1009323	1801.22	1.0	249.327	1818.46	0.0607782	-0.825254	-1009002,21,21,21		0
5364	1092114	1801.38	0.0	275.082	1882.37	-1.30862	2.50788	1009002,21		0
5366	1009213	1801.05	1.0	685.414	2005.8	-0.741898	-0.968915	-1009002,21,21		0
5367	1009213	1801.05	-1.0	662.724	1919.15	-0.0183059	2.29965	1009002,21		0
5368	1009323	1801.22	-1.0	960.384	2071.57	-0.359816	1.42884	-1009002,21		0
5369	1009213	1801.05	-1.0	1044.94	2906.28	-1.41662	-1.76923	1009002,21,-3		0
5370	1009323	1801.22	1.0	156.625	1826.69	1.28197	2.45498	1009002,21,21,21		0
5374	1009213	1801.05	1.0	238.818	2363.18	-2.5443	-0.227574	-1009002,21,21		0
5375	1009323	1801.22	1.0	102.7	1804.16	-0.0682626	1.15763	-1009002,21,21,21,21		0
5378	1009213	1801.05	-1.0	149.242	1869.04	1.87818	-1.36472	1009002,21,21		0
5382	1009113	1801.05	0.0	505.464	1953.02	0.957327	0.910312	-1009002,21,21		0
5387	1009113	1801.05	0.0	504.441	1883.21	-0.422763	-2.22401	1009002,21		0
5389	1009213	1801.05	-1.0	221.593	2033.35	-2.12814	1.48067	-1009002,21,21		0
5390	1009323	1801.22	1.0	220.315	2139.98	-2.34114	-1.64743	1009002,21,21,21		0
5391	1009313	1801.22	0.0	591.749	1896.01	0.0283122	2.20113	-1009002,21,21		0
5394	1009323	1801.22	-1.0	591.939	2455.43	1.69652	-0.956103	1009002,21,21,21		0
5396	1092224	1801.38	2.0	1443.15	2827.97	-0.971839	0.207397	1009002,21,21		0
5398	1009223	1801.05	0.0	1419.98	2294.31	0.0429073	-2.93139	-1009002,21,21		0
5399	1009213	1801.05	1.0	755.696	1954.31	-0.0883515	0.725873	-1009002,21,21		0
5400	1009213	1801.05	-1.0	747.005	2869.51	1.75937	-2.40563	1009002,21		0
5401	1009213	1801.05	1.0	2019.28	3045.62	-0.646391	2.2782	-1009002,21		0
5402	1009323	1801.22	-1.0	2117.6	2809.06	-0.189067	-0.987327	-1009002,21,21		0
5403	1009313	1801.22	0.0	783.293	1989.38	-0.392896	-1.46169	-1009002,21,21		0
5405	1009213	1801.05	1.0	790.515	1973.03	0.195317	1.65243	1009002,21,21		0
5407	1009213	1801.05	1.0	755.684	2194.98	-1.09381	-0.62538	1009002,21,21		0
5409	1009223	1801.05	0.0	834.405	2032.43	-0.502071	2.56766	-1009002,21		0
5410	1000993	1801.1	0.0	717.462	2133.51	-1.04215	0.59081	-1009002,21,21		0
5411	1009223	1801.05	0.0	581.195	1892.51	-0.0103808	-2.38278	-1009002,21,21		0
5412	1000993	1801.1	0.0	190.272	2882.27	3.16168	0.598686	-1009002,21,21		0
5413	1009213	1801.05	1.0	188.244	2505.4	2.91505	-2.54676	1009002,21,21		0
5415	1009213	1801.05	-1.0	906.169	2055.72	-0.429574	-2.79414	-1009002,21,21		0
5416	1092224	1801.38	2.0	896.258	2125.89	-0.705811	0.340793	1009002,21,21		0
5418	1009213	1801.05	1.0	578.89	2102	-1.23982	-2.60372	-1009002,21,21		0
5422	1000993	1801.1	0.0	543.849	2137.83	-1.38235	0.544492	1009002,-2		0
5423	1009223	1801.05	0.0	887.481	2242.78	-0.967745	2.74496	-1009002,21,21,21		0
5424	1009213	1801.55	1.0	370.936	2044.26	-1.61134	-0.180221	1009002,-1		0
5425	1009313	1801.22	0.0	530.293	1966.81	0.953002	0.748197	-1009002,21		0
5427	1009113	1801.05	0.0	441.609	3155.67	2.45527	-2.07952	1009002,-3		0
5431	1009113	1801.05	0.0	502.298	1942.27	0.913871	-1.0628	-1009002,21		0
5432	1009213	1801.05	-1.0	545.933	1889.11	-0.296161	2.05784	1009002,21		0
5433	1009223	1801.05	0.0	341.998	2621.28	-2.40219	2.5337	1009002,21		0
5435	1000993	1801.1	0.0	320.467	1866.46	0.986881	-0.565831	1009002,21,-1		0
5437	1009323	1801.22	1.0	840.34	2141.23	-0.843923	-1.84157	-1009002,21,21		0
5439	1093114	1801.55	-1.0	656.972	2009.9	-0.821028	1.63953	-1009002,21,21		0
5440	1093214	1801.55	0.0	850.359	2139.19	-0.82111	0.871056	-1009002,21,21		0
5443	1000993	1801.1	0.0	728.036	1962.74	0.375572	-2.27125	1009002,21		0
5446	1000993	1801.1	0.0	912.331	2532.01	-1.28799	-0.092747	-1009002,21,21		0
5447	1009313	1802.65	0.0	852.379	2000.88	-0.193077	3.01213	1009002,-3		0
5451	1092224	1801.38	-2.0	510.066	1875.21	-0.206826	-1.82043	-1009002,21,21		0
5452	1000993	1801.1	0.0	512.05	1874.68	-0.176574	1.3397	1009002,21		0
5453	1092214	1801.38	-1.0	1057.29	2545.33	1.12383	1.21645	1009002,21,21		0
5454	1009213	1801.05	1.0	1021.03	2489.44	1.11091	-1.9276	-1009002,21,21		0
5455	1009223	1801.05	0.0	1201.02	2204	0.338185	0.71809	-1009002,21,21		0
5458	1009113	1801.05	0.0	805.044	1986.35	0.284088	-2.75981	-1009002,21,21		0
5459	1009333	1801.4	0.0	776.668	2065.15	0.756707	2.80539	-1009002,21		0
5460	1009313	1801.22	0.0	686.052	2427.35	-1.50905	-0.348449	1009002,-2		0
5461	1009213	1801.05	-1.0	793.93	3966.95	-2.17363	-1.90756	-1009002,21,21		0
5462	1000993	1801.1	0.0	685.812	2166.24	-1.16227	1.24375	-1009002,21,21		0
5463	1009213	1801.05	-1.0	1582.6	2423.84	-0.22296	-1.24881	-1009002,21,21		0
5466	1009323	1801.22	-1.0	1650.63	2905.03	-0.847144	1.84927	-1009002,21,21		0
5467	1009223	1801.05	0.0	79.6841	2114.76	3.32441	1.07336	-1009002,21		0
5469	1000993	1801.1	0.0	35.2851	2196.8	4.26658	-2.87201	1009002,21		0
5471	1000993	1801.1	0.0	825.87	3300.15	1.87854	0.971908	-1009002,21,4		0
5472	1009213	1801.05	1.0	452.844	2211.02	1.70144	2.58843	1009002,21		0
5474	1009213	1801.05	1.0	1117.01	2119.42	0.0193939	-1.11215	-1009002,21		0
5476	1000993	1801.1	0.0	725.965	2099.61	-0.95015	2.32345	1009002,21,21		0
5478	1009223	1801.05	0.0	1677.05	3349.21	-1.11132	-0.704764	-1009002,2		0
5481	1009313	1801.22	0.0	1718.75	2492.61	0.0702193	2.4671	1009002,21		0
5483	1000993	1801.1	0.0	1233.84	2249.52	0.426446	0.740523	-1009002,21,21,21		0
5484	1009113	1801.05	0.0	1264.41	2208.61	0.148355	-2.38813	-1009002,21,21		0
5485	1009213	1801.05	1.0	1391.78	2304.47	-0.256023	1.92887	1009002,21		0
5486	1009213	1801.05	1.0	1342.8	2360.51	-0.516386	-1.24142	-1009002,21,21		0
5488	1009113	1801.05	0.0	146.374	1871.52	-1.91754	1.7671	-1009002,21		0
5489	1000993	1801.1	0.0	128.517	1805.79	0.157531	-0.979635	1009002,21		0
5491	1009113	1801.05	0.0	1094.12	2107.76	0.0385342	1.82973	-1009002,5		0
5496	1009113	1801.05	0.0	1080.64	2641.15	1.18462	-1.28203	1009002,21		0
5497	1009213	1801.05	1.0	361.73	1963.27	-1.40492	-2.57421	-1009002,21,21		0
5498	1009113	1801.05	0.0	299.124	2692.53	2.5883	0.841662	1009002,21		0
5499	1009213	1801.05	1.0	218.027	1835.19	-1.05966	2.29651	1009002,21,21		0
5501	1093214	1801.55	0.0	215.58	2694.22	2.91946	-0.822913	-1009002,21		0
5503	1009213	1801.05	-1.0	1108.63	2130.12	-0.227223	-0.0291113	-1009002,2		0
5505	1009213	1801.05	1.0	1124.95	2348.2	-0.802188	3.10235	1009002,21		0
5506	1009313	1801.22	0.0	1019.16	2360.72	-0.959999	2.02014	1009002,21,21		0
5507	1009113	1801.05	0.0	878.844	2006.43	0.111446	-1.23508	-1009002,21,21		0
5509	1009313	1801.22	0.0	1158.66	2411.72	0.850635	0.528789	-1009002,21,21		0
5510	1009213	1801.05	-1.0	818.954	2100.23	0.779141	-2.91182	1009002,21,21		0
5512	1009113	1801.05	0.0	1157.16	2241.82	0.547414	-1.47595	-1009002,21		0
5513	1009313	1801.22	0.0	1154.29	2139.53	-0.0246633	1.6595	1009002,21,21		0
5514	1000993	1801.1	0.0	1021.61	2198.68	0.671928	-0.624343	1009002,21		0
5516	1093214	1801.55	0.0	1304.2	2282.13	-0.382761	2.55807	-1009002,21,21		0
5519	1009113	1801.05	0.0	1144.81	2214.29	0.49532	-2.83286	1009002,21		0
5521	1009113	1801.05	0.0	1066.07	2918.02	1.40141	0.554516	-1009002,21,21,21		0
5526	1009213	1801.05	1.0	862.82	1997.11	-0.0169104	2.8828	-1009002,21		0
5527	1093114	1801.55	-1.0	510.739	1908.04	0.666714	-1.09463	1009002,21,21		0
5529	1009333	1801.4	0.0	2512.87	3440.26	-0.569121	-0.00736885	-1009002,21		0
5532	1009323	1801.22	-1.0	2564.75	3211.92	0.270739	3.12364	1009002,-4		0
5536	1009223	1801.05	0.0	815.857	1977.22	0.00408186	1.91124	-1009002,21		0
5537	1009223	1801.05	0.0	790.934	1967.24	-0.0330814	-1.16907	1009002,21		0
5538	1092214	1801.38	-1.0	327.05	2150.53	1.95181	1.28845	-1009002,21,21		0
5539	1009223	1801.05	0.0	345.758	2532.04	2.32206	-1.82448	1009002,21,21,21		0
5540	1009213	1801.05	-1.0	557.602	2197.68	1.45481	-2.78591	1009002,2203		0
5544	1009323	1801.22	1.0	631.399	2290.35	-1.44587	0.222749	-1009002,21		0
5545	1091114	1801.38	-1.0	544.468	2124.14	1.35502	2.94239	1009002,21,21		0
5547	1000993	1801.1	0.0	487.536	1880.7	-0.465738	-0.111206	-1009002,21,21		0
5549	1009213	1801.05	-1.0	943.07	2779.92	-1.4483	-2.30943	1009002,21,21		0
5550	1009113	1801.05	0.0	921.077	2156.28	-0.740886	0.830216	-1009002,21		0
5551	1000993	1801.1	0.0	961.98	2201.46	0.775318	0.635577	-1009002,21		0
5552	1009113	1801.05	0.0	776.99	2151.79	-0.976083	-2.08796	1009002,21		0
5553	1009223	1801.05	0.0	827.872	2010.43	-0.395105	0.32879	-1009002,21,21		0
5554	1009223	1801.05	0.0	841.526	2750.15	1.5535	-2.81887	1009002,21		0
5555	1009113	1801.05	0.0	195.722	1826.43	-1.00618	2.2886	-1009002,21,21,21		0
5561	1009213	1801.05	-1.0	210.994	1924.44	1.83532	-0.77637	1009002,21,-2		0
5562	1009113	1801.05	0.0	423.579	1852.26	0.20522	1.86221	-1009002,2		0
5565	1000993	1801.1	0.0	394.741	1903.28	1.0131	-1.28064	1009002,21,21		0
5566	1009323	1801.22	-1.0	994.014	2142.46	-0.570225	-1.96262	-1009002,21,21,21		0
5567	1009213	1801.05	-1.0	750.661	2089.87	-0.879345	0.418094	1009002,21,21		0
5568	1009213	1801.05	1.0	688.082	1935.6	-0.246383	1.09865	-1009002,21,21		0
5570	1009113	1801.05	0.0	853.525	2843.14	-1.59999	-1.89653	1009002,21,21,21		0
5572	1009213	1801.05	1.0	352.349	1887.61	-1.04994	2.54536	-1009002,21		0
5581	1009213	1801.05	-1.0	315.751	1853.03	0.846586	-0.644753	-1009002,21		0
5584	1000993	1801.1	0.0	537.087	2956.21	2.15329	-1.64252	-1009002,21,21		0
5586	1009313	1801.22	0.0	187.284	1816.95	0.723809	0.23129	1009002,21		0
5588	1009313	1801.22	0.0	1627.72	2436.79	0.12862	0.216751	-1009002,21		0
5589	1009313	1801.22	0.0	1534.47	2385.31	0.195017	-3.09807	1009002,21,21		0
5590	1009223	1801.05	0.0	826.074	2175.53	0.941777	0.154998	-1009002,21		0
5591	1009323	1801.22	1.0	899.359	2258.16	0.975144	-2.97562	1009002,21,21		0
5593	1009323	1801.22	-1.0	380.602	2172.55	1.82817	-1.65398	-1009002,21		0
5594	1009213	1801.05	1.0	277.635	1948.61	1.64185	-1.17982	1009002,21,21		0
5596	1092114	1801.38	0.0	1870.16	2722.04	-0.423897	-0.591134	1009002,21		0
5602	1009213	1801.05	-1.0	1101.69	2168.17	-0.434117	2.68701	-1009002,21		0
5605	1000993	1801.1	0.0	457.577	1866.21	0.366505	-1.1682	-1009002,21,21		0
5606	1093214	1801.55	0.0	550.045	1883.68	-0.0203711	2.15038	1009002,21,21		0
5607	1009223	1801.05	0.0	1621.45	2430.33	0.11286	1.73192	-1009002,21,21		0
5609	1092214	1801.38	-1.0	1631.14	2725.87	0.698767	-1.40094	1009002,21,21		0
5612	1009213	1801.05	1.0	1457.04	2319.99	0.0856256	1.44815	-1009002,21,21		0
5614	1093214	1801.55	0.0	904.351	2121.98	-0.679446	-0.800963	-1009002,21,21,21		0
5617	1009213	1801.05	-1.0	993.152	2062.91	0.160038	2.88582	-1009002,21,21		0
5618	1009213	1801.05	1.0	1056.6	2113.7	0.305607	-0.267672	1009002,-3		0
5619	1009323	1801.22	1.0	640.153	1957.75	0.61971	-0.146899	-1009002,21,21		0
5621	1009213	1801.05	1.0	759.13	2007.92	-0.574037	2.47357	-1009002,2		0
5623	1009223	1801.05	0.0	839.442	1987.18	-0.0253085	0.16672	1009002,21,21		0
5624	1009213	1801.05	-1.0	924.407	2056.79	-0.383662	-2.72761	1009002,21,21		0
5625	1092114	1801.38	0.0	465.959	2260.83	-1.73836	-1.82183	-1009002,21		0
5626	1009223	1801.05	0.0	1225.49	2370.52	0.703331	0.932315	-1009002,21,21		0
5628	1009223	1801.05	0.0	1213.5	2235.02	-0.422564	-0.281937	-1009002,21,21		0
5629	1009323	1801.22	1.0	697.455	2144.56	1.10023	2.57886	1009002,21		0
5630	1009113	1801.05	0.0	1158.57	2377.81	-0.802878	-0.482023	-1009002,21,21,21		0
5635	1092114	1801.38	0.0	799.562	2024.99	-0.553091	2.6314	1009002,21		0
5636	1009213	1801.05	1.0	939.858	2045.18	-0.248393	0.612022	-1009002,21,21		0
5637	1009213	1801.05	-1.0	948.033	2105.53	-0.541836	-2.52947	1009002,21,21		0
5640	1009223	1801.05	0.0	1065	2097.88	0.142157	0.214466	-1009002,2		0
5641	1009313	1801.22	0.0	1051.06	2617.21	1.19727	-2.94413	1009002,21		0
5643	1009113	1801.05	0.0	1380.08	2316.71	0.332711	1.89461	-1009002,21		0
5644	1009313	1801.22	0.0	1219.04	2175.21	0.0266796	-1.26285	1009002,21,21		0
5646	1009213	1801.05	-1.0	924.894	2399.53	-1.13357	1.73777	-1009002,21		0
5647	1009223	1801.05	0.0	891.659	2514.84	-1.29854	-1.43821	1009002,21,21		0
5648	1009113	1801.05	0.0	617.765	2032.47	0.984168	-2.00327	1009002,21,21		0
5650	1009313	1801.22	0.0	462.552	1988.59	1.20732	1.07596	-1009002,21		0
5651	1091114	1801.38	-1.0	1425.77	2491.52	-0.63318	-2.45544	1009002,21		0
5653	1009313	1801.22	0.0	1409.21	2287.11	0.0167994	0.701725	1009002,21,21		0
5655	1009313	1801.22	0.0	1226.19	2392.31	-0.736845	-0.645895	1009002,21,21		0
5656	1009323	1801.22	1.0	421.535	1880.67	0.73565	1.80156	-1009002,21,21		0
5658	1009113	1801.05	0.0	248.034	2078.43	2.1094	1.83204	1009002,21		0
5659	1009113	1801.05	0.0	340.214	1926.58	1.32307	-1.3157	-1009002,21,21		0
5660	1009223	1801.05	0.0	463.679	1865.05	-0.297716	-1.53664	-1009002,21,21,21		0
5661	1092114	1801.38	0.0	476.325	2229.71	-1.6733	1.42244	1009002,21,21,21,21		0
5663	1009213	1801.05	1.0	432.527	1862.85	-0.443828	2.82309	-1009002,21,21		0
5664	1009213	1801.05	-1.0	414.299	2358.37	-1.97565	-0.499391	1009002,21,21		0
5665	1009213	1801.05	1.0	879.009	2525.31	1.32489	-1.34282	1009002,21,21		0
5667	1009213	1801.05	-1.0	836.493	2089.71	-0.715298	1.73544	-1009002,21,21		0
5670	1009213	1801.05	1.0	557.924	2003.55	-1.02523	0.557158	-1009002,21		0
5671	1093214	1801.55	0.0	756.637	1958.68	0.177985	-2.65819	1009002,-3		0
5672	1009113	1801.05	0.0	2192.48	3398.4	-0.773592	0.446551	1009002,21,21		0
5674	1009213	1801.05	1.0	2121.62	2913.3	0.395665	-2.8181	-1009002,21		0
5675	1009223	1801.05	0.0	748.022	1960.55	-0.265747	-2.19429	-1009002,21,21		0
5676	1009213	1801.05	-1.0	881.456	2072.74	-0.564927	0.753845	-1009002,21		0
5677	1009113	1801.05	0.0	1024.86	2147.3	0.524762	-1.70533	1009002,21,21		0
